index,answer,prediction,correct
2332,"ефрейтор 9509205111
аэрофлотовский лорд
Векшин стенание рисовый",сфроитор 9509205Ш1 аЭрофлОтвский лорд '11 Вокшян @О87О риСОВБИ,False
2333,"пиво расческа издерганный
Гайдучик кыргызский
9355462197 Кисляков",1 пиво расческа издерганный 1 Гайдучик кыргызский 9355462197 Кисляков,False
2334,леер,шешод ! леер,False
2335,вдавливать,вдавливать,True
2336,кузнецкий?,кузнецкий?,True
2337,сайт,Сйг,False
2338,"обозреть
надругаться
индонезийский?",обоэрсть нодругаться Мдололискии? 4+7,False
2339,"Ваня(
цикл
пленка",Ёиъ{ #та шшяку,False
2340,"цоколь
согнутый
реветь",цоколь со:нушый ресешь,False
2341,"хрипатый
дайджест
звать",хрипатьй дайджест звать,False
2342,"шнуровка
чего-то",шнуровка ЧеГо-то,True
2343,"бумеранг
чурка)",бумеране чурка),False
2344,trip,ТРИР,False
2345,"Сахончик
заноза
Дунаева ,",Сахонччк ванова Дунаева !,False
2346,"МХАТ
live",МХ #9( (ёе,False
2347,"зубрежка?
Невский",зубрежка? Невский,True
2348,Корягина,{орцоу,False
2349,"клизма ?
буднично",кзма ? буднито,False
2350,9867435447,0867435447,False
2351,Роберт,воберТ,False
2352,"ослепить
отягощать",обвевчшо ошяз иашо,False
2353,Цыбина,Цьбие],False
2354,"Косова
лошак ;",9 Хосова ЛОтт,False
2355,Жерко,Жерко,True
2356,Сиднев,Сш)нее,False
2357,"Игнатеня
чуланчик",Интеня чулани,False
2358,"пальба
брус
поистине
тесаный",пэльба поистине брус тесаньй,False
2359,Михед,Михед,True
2360,"9833990610
разграбить",9833990610 р азар абишъ,False
2361,Полуянчик,(ОПУЯНЧИ,False
2362,"9305439844
ракетка",9305439844 ракетка,True
2363,"32361
экзот",32361 ЭКЗОТ,True
2364,"обмолвиться(
уставный",обмолвишься ( усшаЗный,False
2365,ост 67185,оЗш 67185,False
2366,"дума
Тимощук",ДУМА ТиМОЩУК,True
2367,назреть,#азрегь,False
2368,"Касач Альфа-Банк
9625628794
головастый",Касач Альфа-Банк 9625628794 головастый,True
2369,Герман 32970,Гепиэн 3290,False
2370,фуга?,фуга?,True
2371,Габдрахманов Середкина,Габдрахманов Середкина,True
2372,"Мочалов
чага
боек",МОЧОлОВ Ч727 ООеК 97;П,False
2373,Голубович,Голубович,True
2374,"косолапый
нарочитый!",косОлапым нарочитъи,False
2375,даже,дале,False
2376,замруководителя,замруководителя,True
2377,Лихач,Лихач,True
2378,порваться,97 2 $,False
2379,хобот,ХОБОТ,True
2380,"44726.
Крот",44726: Крот,False
2381,"штат ;
79183",и;и 79183,False
2382,шипеть,шишетъ,False
2383,Юрьевич!,Юрьеоич!,False
2384,слежка,(лежка,False
2385,возразить,оовраацшв,False
2386,собачка,СОБАЧКА,True
2387,"упираться?
Абдрашитов",АборашИшбЗ упчрашься?,False
2388,Марченко,марЧеНКО,True
2389,кулич,рулич,False
2390,слаженность,слажетность,False
2391,"документирование
велик теократический",документирование велик теократический,True
2392,"грузчик
дисперсия
Гракович-",ГРУЗЧИК ДИСПЕРСИЯ ГРАКОВИЧ-,True
2393,47038,6 ;м,False
2394,"киселевский
send
Ширяева",КИСеЛеВСКИЙ '@> Ширяева,False
2395,Леша,Леша,True
2396,"электричка,
зэковский",олазт)ко ЗЭКОВСХИЙ,False
2397,"until
9403245695",ш] 9403245695,False
2398,"Селин
Марчик",Селин Марчи,False
2399,"манок
урка",МаНОК урка,True
2400,"сладенький пуфик
Рускевич нагибаться",сладенький пуфик Рускевим_нагибаться,False
2401,Хорошилова,Хорошилова,True
2402,"синод
западно-сибирский
Леня
9435622099
государственность",СИНОД ЗАПИАДНО СИБИРСКИЙ Лви 9435622099 ГОСТДАРСТВЕННОСТЬ,False
2403,"через
водолаз
министр
военный
Алина",через ВОДОЛаз министр военный Алина,True
2404,Ладик,Ладчк,False
2405,сажа.,сажа,False
2406,"спешный:
дурь
уголовно
Бредихин",с<еъный: Журъ уао^овно Бредихин,False
2407,дыбы,Эыбы,False
2408,"Свешников
кузнецкий Тазетдинов
9811018780",СВеИНИКОВ КуЗНикий ТаЗеЮОИнВ 9871018780,False
2409,диско,диско,True
2410,"ищущий 9651044143
гомосексуалист!",ИЩУ щиЙ 9651044143 гомосексу алисть,False
2411,жесточайший,жесточайший,True
2412,Фролов,ФРОЛОР,False
2413,"Павловец
рассуждать
неоглядный
повышать",Павловец рассуждать неоглядьй пОВЬаТЬ,False
2414,37741,97741,False
2415,цель,щодь,False
2416,"шаманский
9073042834,","шаманский 8073042834,",False
2417,"Бирюков
Хомяк",х Бирюков омЯК,False
2418,концессия,концессця,False
2419,Рассолько?,РасСОЛЬКО?,True
2420,Калюжная,ная Колюж `,False
2421,"Борцова
блокнотик
бикини",БОРЦОВА БлокНОТИК БиКиНИ,True
2422,Сочи,Сочи,True
2423,орех,Фрех,False
2424,двукратно,двукратк Но,False
2425,усик,7 сът,False
2426,"нераздельный
обложение",неразаельный 0блож ение,False
2427,Августин участь,Авгу стин участь,True
2428,"брюнеточка
реакционер",брюнеточка ,False
2429,"add
Темников",асф ТемНиков,False
2430,полет,{Лолет,False
2431,"Вергейчик
закруглить",Вергейчик закруглить,True
2432,царить,"""и?ь",False
2433,бессвязно,беСсвяэно,False
2434,штормовой,шугвоя,False
2435,"умный,
кодла",у% коша,False
2436,"Каверина
хорда
57407",Каверина хорда 57407,True
2437,"бунтарский
дворня",бунюарский ФОрня,False
2438,"Можарова,",[Ж(ОВО,False
2439,"печь
вздуться Шойгу очертить
свидетельский 9571218301
избрать тифлисский
беспричинный Сивая   )",печь ВаДУтья Шойу очертигь свидетелький 957218301 тифлисский бесричмитй Сивая ивбрагь,False
2440,31659,л  '# 31659,False
2441,"несметный неотвязный
Манн бунчук
Фадеева соблазнять.",несмешный неопвя зный Манн бунчук Фадеева соблазня ть,False
2442,"10300
13633
Стаин",1О300 13633 Сшяцн,False
2443,Жура,Ж9ра,False
2444,полишинель,попишинель,False
2445,"ложность
снижаться
укоризна",должнооь сккатъся укОривва,False
2446,66303,66303,True
2447,Рубанов Мартинович,Рубанов Мартиновия,False
2448,"вонь
тупо",ВОНЬ шупо,False
2449,Ахтямова,'14 } Ах/ямова,False
2450,"РСФСР
71629
стянуть",РСФР 71629 СТЯНУТЬ,False
2451,"португалец
дурно-",ПОРТУГАЛЕЦ ДУРНО,False
2452,семенник Чаленко,семенник Чаленко,True
2453,"стащить
четки",СТаЩИТЬ ЧеТКИ,True
2454,полночный,полночный,True
2455,сродни,яводам,False
2456,фактурный,фахтурвыи,False
2457,"пауза:
turn",Ъ тняуаа;,False
2458,Пузан,Жусд,False
2459,землячество,^ м 89 ',False
2460,"Пожидаева
Столярова","Пож 0086,а Споляро88",False
2461,"кадка
талант
хлебец
яство.",ТАЛАНГ ЯСТВО: КАДКА ХЛЕБЕЦ,False
2462,"перепродажа однополярный Шуляковская
недоделка подковать
Жила Реброва грампластинка неслучайно",ПррЩДаЖа (ДЮПЛЯПНЙ ШуЛЯКОВСКаЯ НДОДеЛКа ПДКОВЗТЬ Жила Рбрв ПаМПЛаПИКа НОУЧЙЮ,False
2463,"пемза
гречка
штраф
Ганина",памва гечка штраф Гаюиа,False
2464,Урюпин,ш Урюпин,False
2465,бубенчик рассвет,бубеник   рассвет,False
2466,ниче,,False
2467,Бударина,Бударина,True
2468,43418,7 734,False
2469,бобер,бобер,True
2470,гибкий,(бкий,False
2471,общительность),сбуительноско),False
2472,"Достанко клеть
зарегистрировать.",Достан 0 ху(эы варегистрирОвать,False
2473,Чуйков!,Чуйко (,False
2474,плинтус,плинтус,True
2475,"Тишкина
Бурдук",Дишкина Бурдук,False
2476,74804-,74804,False
2477,"рьяный
околыш",рьяный околыш,True
2478,Рафаэль ихтиолог,Гафэль ИХИолог,False
2479,пипл,пии4,False
2480,"Коряков перестрелка
налоговик тягота
затечь Люся Лещенок
салатница Гречишкин",Коряков перестрелка НаЛОГОВИК ТЯГОТа затечь Люся Лещенк салатница Гречишкин,False
2481,"скорбь
курение",Сорбь курение,False
2482,"почтовик Кокорева
переселиться
подсадной Малюк",+оттови Кокорева ПреСеЛИья ПОДСаДной Малюк,False
2483,юрин,юрин,True
2484,"сиживать
Антошин .",оиеав Аполиш,False
2485,Клецко,Клецко,True
2486,взаимно,взаимюо,False
2487,нестройно,нестр ои н 0,False
2488,истреблять,Истреблять,True
2489,Глеб,(лес,False
2490,"Шанчук
отдых(",ШАНК ОТДЬХ(,False
2491,пудовый,шуувоасу,False
2492,"Бохан Толстых
содержательный",Бохан Толстых содержательный,True
2493,сыграть,"~ыера,ь",False
2494,"бакенбарда
ЖКУ проявлять",бакенбарна ш&у гроявиль,False
2495,"ситец
тлен",сигец ТЛн,False
2496,"льгота Мохов
понятный 56844",льгота Мохов ПНЯтн:й 56844,False
2497,"генацвале
9917883936
Лагунова
новоявленный
всенощный",гнапзало 9917888988 Лагунова НОВОЯвЛонъыя ЕСОЮОПъъМ,False
2498,"заталкивать
твин",заталкивав ТВИН,False
2499,задрать,ЗАД РАТЬ,True
2500,"Зеландия Щурко
Решетников
повиноваться:",Зеландия   Щурко РеШеТНиков ПОВИНОВатЬсЯ:,True
2501,Гуторов,уторов,False
2502,пробрать,пробрать,True
2503,72648,72648,True
2504,Баранова 9193400286,Баранова 9193400286,True
2505,28728,28728,True
2506,песик,пзсик,False
2507,"уценка
хлыщ
ариец",уценка ХЛЫЩ арцец,False
2508,индийский,Иийский,False
2509,9727438962,9727438962,True
2510,паря,ширя,False
2511,"седой
житие
частота)",се994 жииие %9сшош9],False
2512,63248,63240,False
2513,"road
крап-",%аф крап-,False
2514,Кулакова,(улеково,False
2515,"Ширшова
княжна",Ширшова княж на,True
2516,конек,конок,False
2517,"Сущик
данный
не-ет-",Сущи данъй неет-,False
2518,"обертон
малышок
пыльник",обертон МаЛЬШОК ПЫЛЬНИК,False
2519,убить,уби$ь,False
2520,Бородко,$ород40,False
2521,неофит;,неофит;,True
2522,наци,нц&,False
2523,9589904402,959904402,False
2524,"сталь
писарь
Копоть-",внса Еа+а25 надказ,False
2525,"мифический
слизь
Эмиль   :",М!#ский слеЪ Энпль,False
2526,"базилик
мойка
одарять",базиАик мойка одарять,False
2527,56976,56976,True
2528,"able
армия
генез",2 ( (Ые армчя 2енеЗ,False
2529,обхват,( езъ,False
2530,лень,#,False
2531,сляб,Сляб,True
2532,разъезжать,рзъезжев,False
2533,"очертя досочка
score
Овсейчик
молох",ОЧЕРТЯ   ДОСОЧКА ~~_Е ОЪЕЙЧИК КОЛох,False
2534,пава,лава|,False
2535,"государыня
скорбь обязать
Колпаков тарарам",всастрила @Яозыль 8оллаг 3 Фтрорещ #кор&,False
2536,благо,2 б4 аг,False
2537,"Абсалямов
мильон",Абсолямов мв,False
2538,"Колб
егерь",Колб егерь,True
2539,"перетряска
статус  ?",перетряска СТатус,False
2540,"полк
башковитый
подсластить",ПОЛК башковигый подсластить,False
2541,"бунчук
оленина настояться",бунчук @лениа [аст@яыся,False
2542,Хмыль НЛО,Епо Хмышь,False
2543,чево,ЧеВО,True
2544,"снятой
много",сняшой мно20,False
2545,fair.,$ '1 оът,False
2546,"pull
льстить?",лъстшэъ? 9д5 ₽ ри>,False
2547,"зябь
консульский
чубук",; 8 чубук,False
2548,"Вавуло
печаль
Битов",Вавуло печаль Битов,True
2549,"тамошний
Климкова",4 [ОМОУИНИЙ [ЛИМКОВО,False
2550,парусник активно,ПрУсНУУ ОКШонО,False
2551,"Скоморохов)
задушить",СКОМрХов} Задушигь,False
2552,умело,Ни Умело,False
2553,нокаут 9935916640:,нокауш 9935916640:,False
2554,отбор,опбор,False
2555,загалдеть,за2ал ешь,False
2556,"Титов
загранка",ЩЯЕЩ Ти08 заеранка,False
2557,"нонче
Рожок
дрын",нонче Рож ок @рын,False
2558,"эгоцентризм
подоходный",эгоцентризм ПОДОХ ОДНЫЙ,True
2559,списывать,;гзьвать,False
2560,исповедник,ЧспвеЭнЧк,False
2561,югослав,югослАв,True
2562,сноп,СНОП,True
2563,9794219977,(6> БКа} аинс: 979421997|,False
2564,"несущая
напутать  ;
9325177335
Искандарова",[заущая шакнуташь 952Б5.Е95 Ияандарова,False
2565,сирый,сры;,False
2566,"олигомерный Марья
девчонка Сойко Шух
Усманов
несколько инженер",охиомернй Аевчона Сойо Усманв НСКОАЬО инженр Мары Шух,False
2567,"издевка
Чаусов )",издевка Чаусов,False
2568,"коммерчески,
33936 цаца
Скуратов
Рено
израилев!",коммерчески 33936 Цаца Скуратов Рен ивраилев!,False
2569,"ВЦИК
наезд",ВЦИК наезЗд,False
2570,Пауков,ПОУкОВ,False
2571,"уезд
Митрохин
срезаться",уезд Мигрохин срезаться,False
2572,"ключица,",",очица,",False
2573,нечего(,нечезо(,False
2574,"вынуть финал
Глушак
хлористый",вынуть финол [ЛУШИК {оричый,False
2575,63448,6344а в4=},False
2576,"четверик Мухаметдинова
Гирин хохма стильно
Ширшова приснопамятный",четвери   Мухаметдинова Гирин хохма СТИЛЬО Ширшова приснопамятьй,False
2577,"Ганичев
клевета
Реутов
фонарь ,
выдуть",ГОнев КЛеВеш 00З фоь 6эуъь Рут,False
2578,9724237560,0124237560],False
2579,"9169048712
иль волкодав
страз",@684812 [ ВОЛКОДаВ @р@,False
2580,м-м-м,*~мым,False
2581,Козич?,козич?,True
2582,Гладченко,Глаоченко,False
2583,"Фишер,
галогенный разбойник",Фиер ш палгенъй разбойаж,False
2584,"филигранный
Греция",фипираньй Греция,False
2585,"пряник picture
одурманивать
это ужасно",пЯнСк р~ие (урМ(ниЗЬ Э1О УЖасно,False
2586,"селезенка
Степанов",сеЛ езенка Сте панов,True
2587,"Гайдаш скандалист
возблагодарить
бонна Стройтрест",Гашдшш сканоалчсш 803 бла:одаршшь бонна Сшройшресш,False
2588,"эпилептик
керлинг
20922
юркий",Эпилештик керлинг 20922 юркий,False
2589,помпон неоднократно-,ГОМПОн неоднократно-,False
2590,подогнуть Сокольчик Ракитин,2о8о?н9иь @окольчик 2@к_шин,False
2591,"Поздняк
вытесняться",ПЕЗДНЯК ВЫеСНЯТЬСЯ,False
2592,легкомысленный,Лехомыелану,False
2593,"трубить)
рака
дурдом",ТМЫ [Ю ДУМОМ,False
2594,Зенчик,З,False
2595,"свес
Диана",СвеС Диан,False
2596,"99259
НКВД
Дали",9925 9 нкВд Дили,False
2597,"сооружаться
иглоукалывание
Строев",соОружатья илоукальване Строев,False
2598,"укореняться
писарь
понижаться","Жкореняшься <с:фь , чжо/ЬсЯ",False
2599,будочка,будочка,True
2600,"Тулупов
Дедюхин",ТЛПОВ ДЕДЮХИН,False
2601,"Семыкин
стойко
Якунина?",Семыкин спойко Я ку нина?,False
2602,82606,82606,True
2603,Носов,Носо},False
2604,Трегубов,Трегу бов,True
2605,засиять,900715943,False
2606,"ломота
ухудшение",ломота ухудшение,True
2607,описаться,"83067 0 "" ге",False
2608,Устинова,У (ЩЧНО6(,False
2609,Дергач,Дереач,False
2610,"талый
88444",ТаЛыИ 88444,False
2611,"противно
Ляхов",пРошино Ляхов,False
2612,"дефектный
катар",дефекшный кашар,False
2613,"мачта левизна
9139812070
слепая-",мачта левизна 9139812070 слепая-,True
2614,легкоатлет обнажаться.,деткоатлет @бнажатьсяо,False
2615,"9722402815
Самович",9722402815 СаМОВЧч,False
2616,"Юхник доброта
девятнадцатый  )
канонизация
вручить матица )
Казимиров шляхта",Юхнцк доброша девяшнаоцашый канонцзацчя вручш/ь машца Казцмцров шляхша,False
2617,насилу,насилу,True
2618,вымачивать,Вымачивать Шии,False
2619,"бегун
Запольская",ЗМЮАЬСКИЯ беъуН,False
2620,сервис),с4о29),False
2621,"антураж бисквит рецептура
невидимость пакер тачка
Молчанов Новик Рябцева",ангураж бисквиг рецепгура НеВИДИМость пакер тачка Молчаюв Новик Рябцева,False
2622,"9118301130
баснословный",918301130 БАСНОСЛОВНЫЙ,False
2623,"обрез
стыдливость
Шанина",СТЫДЛИВОСТЬ Шни обрез,False
2624,погонщик,логонщих [ осл5,False
2625,сразу,сразу,True
2626,Дедов.,ДедоВ,False
2627,"прошедшее,",ПрОшдшее;,False
2628,Майко,Манко,False
2629,"обалдеть
каторжанин",обалдеть каторжанин,True
2630,"сливки
уличка",СЛИВКИ УЛИЧКА,True
2631,"марихуана
шифон  ?",мариуана шифон ?,False
2632,гриф,;'? =,False
2633,Кушнер,Кушне?,False
2634,"безумный
гороховый",боэумный гороховыи,False
2635,correct,сопесс,False
2636,поверх,в повер},False
2637,"паралитик
Личко
Моргунова:",прлицик Литш Мптуншя:,False
2638,"вколачивать,",вколачивать;,False
2639,"апчхи
тимус)
hill","хеки шу9) ,Ш",False
2640,"сырьем
иссякнуть
Сапоненко",отрьенд иссанвуъ Сатвовухо,False
2641,"раздвигать чушка
трудный вдохновить(",равдвигать Чушка трудюй   ЕдОхновигь,False
2642,30390,30390,True
2643,"page
обаяние
нести
анчоус",ряче Обаяне #ести анус,False
2644,брехня,брехн$,False
2645,прииск,яруиск,False
2646,ежить,ежито,False
2647,Яцыно,Я цыно,True
2648,"Плетнев
Смольский
разрисовать;
оценивающий",Плешнев Смольскш` равршсовашы; ОЦеНШВОЮЩШЙ,False
2649,gone,9о>&,False
2650,жираф,жчраф,False
2651,"пуск,",пуск ,False
2652,"Козак
Басов-",Козак БасОв,False
2653,"гогот протуберанец
9036762207
заалеть спидвей",тог протубсракад 9тя6 о уэъ СПУДЕСЯ,False
2654,"дагерротип
ступор",дагерротип ступор,True
2655,"минский
нормальность айва",МинскиЙ НОРМЛЬНОСТЬ АЙВА,False
2656,тяпка,тяпка,True
2657,Лазарева,Л азарез0,False
2658,"Журова
Базан
статья
МЭРТ
Макей",Журова Баван статья МРТ Макей,False
2659,акрил,акрил,True
2660,шарить),миришь),False
2661,"44638
48305.",44638 48305,False
2662,"пеший;
стук",<еший; спшук,False
2663,"фотка-
борец
пошив",ФОТКА- ЕОРЕЦ ПОШИВ,False
2664,"дивно доносчик
калужский арбитр
переиграть",дино доносчи калужский арбигр переитрать,False
2665,67606,&7605,False
2666,сота,сота,True
2667,"пшено
наяда",Л0ЯО <Н,False
2668,линять,линять,True
2669,Козаченко,Козаченко,True
2670,дель,дель,True
2671,"панталык
9179675715",панталык 9179675715,True
2672,"Глебко
зарастать",Глебко зарастать,True
2673,17047,= я12= (7(47,False
2674,"наклон
Плетнев
Малкин)",наклов Плетвев Малкин),False
2675,Меньков,Менько?,False
2676,Черный,Черный,True
2677,78669,78669,True
2678,"Бирило
Кусков
физфак",,False
2679,Кохно.,5,False
2680,"догматизм
path",доМагим ра,False
2681,Седова,Се% Ва,False
2682,9563363505,9563363505,True
2683,"Ксения многоуважаемый страус!
марал Дина прищурить",Ксения многоуважаемьйй СТ раус! марал Дин прищуригь,False
2684,"тантал
амбиция",Пан/аЛ ОМбЧЦЧЯ '8$},False
2685,60093-,6008,False
2686,"Михаэль
Болотин:",Михаэль Болотин:,True
2687,"простираться
запасной",'ос<ришься ЗаХОСНОЙ,False
2688,"Герус
37106
Метла",Герус 37106 Метла,True
2689,"believe(
Нефедьев
покорность",Бее е( Нефедьев покорность,False
2690,"умывать Цыбуля
шутить
нация
житье
лакейский(",умваг  Цбуля шути. ноцуя жиге лакейский 3,False
2691,"фавор Вашкевич
rock
Карасик
пиротехнический",фавор Вашкевич <Ф Караси протехнический,False
2692,9796639454,9796639454,True
2693,"station
бубновый",Зъ_о₽ бубковый,False
2694,пластически?,ПЛАСТИЧЕСКИЗ,False
2695,чахнуть,ЩЖНУТЬ,False
2696,"попа
39972",нех э е_в,False
2697,"Щуревич
суббота,",Щуревчч суббоша;,False
2698,"опасный
к.417",шэ О<_ны К417 7 7 ~,False
2699,глыба,(ы64,False
2700,"распухать
Михасев
свыше",РАСДУЛАТЬ МихАСЕВ СВыШЕ,False
2701,лучина,лучина,True
2702,"затейник
заскрипеть
9481761006
угадать",ВаТш вас рипеть 9481761006 угадать,False
2703,неяркий,Кеяркий,False
2704,носик,есс2,False
2705,биомасса,биомасса,True
2706,"мякоть
Киселев",МЯКОТЬ Киселев,True
2707,"27496
правда",27496 правда,True
2708,9348606426,Яуесов4т5,False
2709,"9957277488 длить
Коротких кустик
Марфа Рыбинская
Гузенко)",9957277488 Элшь Корошки кусшчк Марфа Рыбинская Гузенко),False
2710,"повелевать отвалиться
укачать заснять",иовелевчшъ оивилишъся ук ич4шь зисня/Ъ,False
2711,ларец:,ларец:,True
2712,"Милютин Мигунов
материальность;",Мютин Миунов материАьнОтЬ,False
2713,логос,логос,True
2714,"Травников
73481.
МГИМО
наступать;",Тр яеника 73481. мгимо наску иаты),False
2715,ни-ни!,ни-ни!,True
2716,wrong,[0И,False
2717,разлад,разлад,True
2718,хвощ,5,False
2719,Лебедевич сниматься,Дебедевич сниматься,False
2720,"Шупляк)
плотик",Шупляку) шогик,False
2721,"смачно
паника;",смачНО паника;,True
2722,"октябрьский
Севрюков Дятлов
Хомченко
сморщить
хиромантия",ОКИЯбрЬСКИЙ СеВрюков ДЯнов ХОМЧенко СМОфФИЮЬ ХИрОМЯНИИЯ,False
2723,веточка,~2 тх,False
2724,"Симченко
дева",@имченко дева,False
2725,сжигать,СЖ И2(ЮЬ,False
2726,Леонова,еонова,False
2727,Кочанов,Кочанов,True
2728,"уездный,",Уездный;,False
2729,"нагорье
краснощекий,
соединенный",назоръе краснощекчй соедненный,False
2730,"начмед Герасим
Сысой Стоянов",нэчмед Герасим Сьсой Стояюов,False
2731,ребрышко,хехъ&,False
2732,благоприятность,ЕлАПОЛРИС: 'Нось,False
2733,Чиркун,Чиркищ,False
2734,нереальный,Крреальныю,False
2735,особенно,особенно,True
2736,Жарких,{@,False
2737,"волшебно никак
пощекотать
кабинетик","волъебно НЪКОК ""ощекооэъ кобчнешчж",False
2738,космос,КОСМ ос,True
2739,"однополчанин
проходка
уплывать",однотолеюн гроходка упльвать,False
2740,несмышленый изобличить,Н@СМышЛеный изоблшичить,False
2741,"paint
пятый
десница
Севрюк",ра' пЯшый деснцца Сеерюк,False
2742,Жабко Митькин,ЖабКО МИТЬИН,False
2743,усесться 9314966008,УСеСшЬ:я   9314966008,False
2744,лабаз,Лабаз,True
2745,"идол
48146
хула ?
Бокий",ИАОА 48146 хука 2 Вокий,False
2746,диаспора,4 {щс<о-?,False
2747,"branch
Тетерина",Бг-<с} Тешерцна,False
2748,"обосновать
лихач",обосновашь похан,False
2749,"упорхнуть
деревня
кокс",упорхнутъ деревня кокс,False
2750,"грациозно
изголовье",грациоэно изголовье,False
2751,Даниил,Даниил,True
2752,"клавир Сак
продуктивный
хлопотливый
колосник",клавир Сак продуктивный хлопотливыи кОЛОСниК,False
2753,Хрущев,Хрумев,False
2754,стоп,стоп,True
2755,Бобрик,Бобрик,True
2756,"54732
47188",54732 47188,True
2757,Шишло:,Шишло:,True
2758,"овцеводство
единый
прояснение
гневить",ОВЦЕВОДСТВО @ДИНЫЙ ПрОяснеНИе ГНеВИТЬ,False
2759,"счесться
Алексий между
опус
туфта Кудлач",СЧеСТЬся АЛеКСИЙ между ОПУС туфта Кудлач,True
2760,рассекать,рассекать,True
2761,86554,86554,True
2762,Зыков,Зыкоб,False
2763,"Мендель
осколок",Менде^ь ОСКОЛОК,False
2764,"посыл
Михин
раба",ПОСЫЛ Енъл !а Михин РАБА,False
2765,"winter
анкетный
навряд
остро",ш'пъег анкепныа навряо остро,False
2766,"артиллерия
Грекова",аршшлерця Грекова,False
2767,Брич:,Брич:,True
2768,"Сидоров
курортник.",Сидоров курортник:,False
2769,снедать,снедать,True
2770,"покинуть Капский
сломать Абдулла",ПОкЧнУ ь КаПскцй слома/ь АбОулла,False
2771,простак,простак,True
2772,веха,веха,True
2773,"поручень Коптева
миллиардер
пальмовый",поручень Коптева миллиардер пальмовый,True
2774,лежать,лежать,True
2775,блесна,блесна,True
2776,крона,В рн,False
2777,лето,Лаю,False
2778,брага),брага),True
2779,"заказной?
опала
бесчувственный
извиняться",заказнй? опала бесчувственньй ИВВИНЯТЬСЯ,False
2780,Чикаго,Чикаго,True
2781,Матюшин,Майанн,False
2782,умно,умно,True
2783,Кулыба,Кульба,False
2784,"студеный
резервист
ацтек",студени резервист ацтек,False
2785,талмуд,тал му д,True
2786,датчик,"ДА , Аи",False
2787,кварц,* кварц,False
2788,стук,с<у к,False
2789,"шейный
пошловатый",{еЯный полплозатый,False
2790,"гусар
уход",[сор УХОА,False
2791,"червяк
эпатаж
магний
двурушник
гнать",Червяк Эпагаж мапий двуруши пагь,False
2792,"женить
сводиться",женить СВОДИТЬСЯ,True
2793,"Баблевский
Киселев!
приземной",Баблевский Киселева присемй,False
2794,хотя,хоша,False
2795,"ефрейтор
отлучить",ефрейтор ОТЛУ ЧИТЬ,True
2796,10388,10300,False
2797,"Малинин
9368238420 ниже
Давидович",Малинин 9368238420 ниже Давидович,True
2798,кросс,кросс,True
2799,включаться,еключашься ,False
2800,Маров,МароВ,True
2801,"компас манишка
9392790085 Бобр",хФтииас Г; т 9392790585 Боб2,False
2802,пешка,ПеШка,True
2803,"скатка
умный",ска/ка УМНЫЙ,False
2804,"банковский дамка
Иордан бархотка","бЧНКОВСКИЙ дмки 7# |,",False
2805,сервитут,@рмт,False
2806,"малость;
приглушенно
стать Малицкий",наршышииа| ШршшшН шшь ИШШ,False
2807,"завитой
fight
бусы плечо)","ЗаВиой ПД бусы ""лен)",False
2808,"наущение певица превозмогать
солженицынский",61 2 наущение певица превОЗМОГать солЖеНицынский 2 о,False
2809,"Дутов
замазка
супчик
куда",Дутов замазки Футчик куда,False
2810,"ребус
ломка",< ЛОМа,False
2811,пенаты!,ъ7 пенат,False
2812,"лязг
пайка
ожог",АЯЗГ пайка ОХОГ,False
2813,"смотрение
возмужать",0 СМотЕ:}не вОзмуавь,False
2814,"бубновый
шустро
удобный",бубновый аусро уаббный,False
2815,"кабаре
подачка
опекун",кабаре ПОДана Опекун,False
2816,водянистый,воДяиистьй,False
2817,Романова соломенный:,Романова СОЛОМеННЫЧ:,False
2818,Изъюров,Иъюров,False
2819,"проповедь
Якубчик остроумие",проповедь Якубчик оСтроумие,True
2820,обозлиться,ВР 8 ОбОЗЛИГ! 1я1 МАЮЬЗ,False
2821,"датский
наплавка",НаПЛёВКЗ ДатТский,False
2822,"просидеть изучить
углеводородный  ;",просидеть изучить углеводородный,False
2823,"Стефан
тупость",Стефан ТУЮСТЬ,False
2824,"Пекун 71434
регулировщик вослед
физик-теоретик
верблюжий светодиод",Пекун 71434 регулировщик вослед физик-теоретик верблюжий светодиод,True
2825,"продразверстка
Старикова!",подразверстка Старикова!,False
2826,примат,примат,True
2827,Шелкович,ШеЛкович,True
2828,мстить Ковалевская,Ковалевская МСТИТЬ,False
2829,Артамонов внезапность,Артамонов вневапность,False
2830,52358,52358,True
2831,отток,ото,False
2832,"Хуснуллин
ингушский
катион примечание",Хуснуллин итушский катион трименсниэ,False
2833,но-но,но-НО,True
2834,"славист
82509",с^ЯЗИСИ 82509,False
2835,мазанка),мазанка),True
2836,клепать,клепать,True
2837,"выемка
Концевая",бб1ёмка Концевая,False
2838,"9658168312
бридж
Хасаншин",885816832 Фих Хасаи 11;[,False
2839,"прядка  .
9925103811
Петрович",ПРЯДКА 9925103811 ПЕТРОВИН,False
2840,брюзжать,брюзжать,True
2841,"Машкин
рекорд
пожарный",Машкин рекорд пОЖ арный,True
2842,всецелый,есецелый,False
2843,"Шингирей
Табаков
Нечитайло
Аршинов",ШИнгИРЕЙ ТАБАКОВ НЕЧИТАЙЛО АРШИНОВ,True
2844,Кошкарев,Кошкарев,True
2845,Пац сервитут,серечшуш Пац,False
2846,"всякое
Рагозина",есЯкОе Раеовшна,False
