index,answer,prediction,correct
2219,межведомственный,NI,False
2220,"шихта
48068
Кирьянов
Соломко",wuxma 48068 KupbaHOe COJOMKO,False
2221,three,three,True
2222,"Вяжевич
накрасить",BAKeBY HaKpacfTb,False
2223,"изложение добро
four османский",TM 0o6po unotcehue four OCMaHCKuu,False
2224,"брестский рытье чапаевский:
приползать накрепко
подавлять Даренских-
о'кей",6pecmckuu pbmbe yanaeBckuu: npunon3amb Hakpenko nodaBngmb I apeHCKux- okeu,False
2225,вепрь,Benpb 中电国,False
2226,"заспиртовать
воссоздать",3ACTNPTOBATb BOCCO3ATb,False
2227,"кайф(
Курбан",Kan中( Kyp6aH,False
2228,"интеллигентка
свекла
баскетбол",MHTenMreHTka CBeKa 6acKeT6on,False
2229,74378,8 74378,False
2230,Мышкин,MbIWKHH,False
2231,"шугануть
Купер
Ванин Шугаев",&ynop lulyiaeb BaHUH M,False
2232,"донный
имярек",JOHHLIN HMapek,False
2233,скептик!,5298 CKeNTTMKI,False
2234,"амок
моющий", aMOK MOn,False
2235,загореть),,False
2236,45026,45026,True
2237,9428532453,9428532453,True
2238,мутно meet-, F  MY mHO meet-,False
2239,оборона,o6OpOHQ ,False
2240,покачивать,noxauueamb,False
2241,Афродита,,False
2242,Соляник,CO/HHUK,False
2243,Слюсаренко,CnIOCAPEHKO ,False
2244,Николаевна,团,False
2245,"десерт
гриль",necepr rpub,False
2246,"методный?
Холодов;",METOTHbI? XOIOTOB;,False
2247,штабист,UITASHCT,False
2248,овца,OCEAN OBLIa,False
2249,опиум,onnyM 1,False
2250,"90122!
Сумин",C 90122 CYMAH,False
2251,лукавство?,KaBCTBo?   thuoule Siaan,False
2252,прыг,npbia,False
2253,"пример build
точно",buld rpuMep TO4HO 中,False
2254,"комфортно
махорочный.",KOMOPTHO MAXOPOYHDIN.,False
2255,расцветить,,False
2256,61970,61970,True
2257,моська,+  ,False
2258,"Забавский  )
калорийность",3a6aeckuu KanOpuuHocmb ,False
2259,"аккумулятор
неприязнь
свернуться
матерок
подражатель",aKKyMynATOp HenpV93Hb CBepHyTbCA MaTepoK Opa>KaTenb,False
2260,"Докучаева
укореняться
знатный", LoKyuaeBa yKOpeHaTbca 3HaTHbIY,False
2261,"Ларин
абсурд",NapwH a6cypn,False
2262,коала,KOAJIA S,False
2263,"тетрадка
акционер!
откупить
евро",TETPAJKA AKLMOHEP! OTKYITB EBPO,False
2264,проиграться,,False
2265,"Русских
Шуляковский?",Py ccKux Liy Aakoeckuu?,False
2266,"доктор
Турков
Гайсин",AOKTOP TypKOB FaNCUH,False
2267,"верстак
арбатский",国 ,False
2268,ОГПУ,OrY,False
2269,ГИБДД,n TAEAA,False
2270,запинка,3anuHka,False
2271,want,U want AVFC ? AVEC,False
2272,9187474677,,False
2273,"поручиться
Горбатенко
щелковский",HopyuNThCA Top6aTeHKO LIeAKbCK,False
2274,"Колбик
ересь академик
Хабибулин",Kon6ur epecb aradeuuk Xa6u6ynun W.,False
2275,пуля.,nyna. 1,False
2276,"обоняние
прилагаться",060HAHNE rpwnaratbca,False
2277,"поместный
дудеть сланец
жмурик Ефим",nOmecmHbIu oy demb CΛ aHey Equm Xmy puk 贝绣水发舞,False
2278,"12360
бедро",12360 6enpo,False
2279,back,back,True
2280,"обезуметь
отползать;","06e3ymemb omnon3amb, M",False
2281,"Ширко
шток",Wlupko wmok o,False
2282,эксплуатироваться,,False
2283,Мишарина,WNwemapitha,False
2284,ОГПУ,VAMB 中 A  M orny,False
2285,Летун,NeTyH V,False
2286,"по-американски
Степкин
некрупный   .",nO-aMepNKaHcKH CTenKVH HeKpynHbIN,False
2287,сватья),CBaTb9),False
2288,"Набиева
туземец",Ha6neBa Ty3eMeL 入,False
2289,невежда, HeBexda 福,False
2290,хрящ(,xa,False
2291,опорный,OnOpEHS,False
2292,"decimal
католик",decimal kamonuk,False
2293,"омыватель
выбрить
металлический(",OMbIBaTeib BblopuTb MeTaninTvyeckuM,False
2294,приступать,MPUCTYnATb,False
2295,резюмировать,peBIOMMDOBaTD,False
2296,Ширвель,Lypenb 4A,False
2297,вдова,Bdoea,False
2298,шайка,wavka,False
2299,Залуцкий,3anyw,False
2300,седни, CEIHY,False
2301,"Ванька
попутный сват?",,False
2302,Земсков,1,False
2303,пролет,,False
2304,"приучать
9278687993)",npuy4amb 9278687993) 98888888 MnR5,False
2305,меланхолия,MeaHXO C e,False
2306,отобразить,oTO6pa3Tb 业 %6 7 5,False
2307,Лосева, #  MoceBa,False
2308,Иоанн,,False
2309,"тост
выше.",mocm Bbue.,False
2310,"Хоменок Акуленко
озаботить
генсовет",YOMeNOK AkyAeHKO KMD LID oBa6 中团 b eHee,False
2311,мило,MWO 880 E,False
2312,"кульминационный
жирно задрипанный,",加电333333333333333333 KybMNHALINOHHbI KNOHO BaAPNnAHHb,False
2313,кизяк,DD KU39K,False
2314,"Потапчук
mind",TOTarMyK mind,False
2315,"Панько
Немцов",1 naHbKO HeMuoe,False
2316,"импровизатор-
герметически
телеком менуэт-",WMnPOBN3ATOP- FEPMETNYECKN TENEKOM 1MEHY3T- R,False
2317,деление,geneHno,False
2318,рожь,poxb,False
2319,"соблазн Лыскова
Усачев insect полынный
подоходный самокопание;
аэропортовский закат,","coS uasH Auckoba caueb insect ROAH HHu nogoxogiuuu CauokonaH ue; a3p onop mob ckuu Sakam,",False
2320,постромка затейливый-,3ameuinuebu nocmpomka,False
2321,Таболич,Ta6onuy,False
2322,грация,rpanHa,False
2323,крем,Kpem 我,False
2324,"исказить
прервать",HCKa3HTb npepBaTb,False
2325,"Ягодкин  ,
нагнетание",AroJKUH HarHeTaHMe,False
2326,9903850087,家 9903850087,False
2327,Ирка,Иpka,False
2328,"вскрик
глазной
постель",  BCKpAK TIaBHOR ⅡOCTEID N,False
2329,"осень
9821025012",OCeHb 9821025012,False
2330,невдомек,7,False
2331,"ладить
грамота
Шутько",naAHTb rpaMoTa WyTbko #,False
2332,"ефрейтор 9509205111
аэрофлотовский лорд
Векшин стенание рисовый",eppetrop 9509205111 aopopioTOBcKud JOPA  BeKa CTeHaHne puCOBbI,False
2333,"пиво расческа издерганный
Гайдучик кыргызский
9355462197 Кисляков",H3IepraHHbm IMBO pacyecka TannyuUK KbIprbI3CKH KHCIAKOB 9355462197 ,False
2334,леер,inexplore #0O neep Deferhlan ,False
2335,вдавливать,BnaBnMBaTb,False
2336,кузнецкий?,KY3HeLKn?,False
2337,сайт,JCAW V,False
2338,"обозреть
надругаться
индонезийский?",060speTb HaApyraTbca HHAOHeSHACKHA?,False
2339,"Ваня(
цикл
пленка",BaHbal Lvs! neHka,False
2340,"цоколь
согнутый
реветь",1 YoKOnb CO2Hy muu peeemb,False
2341,"хрипатый
дайджест
звать",xpwnatbn naNnKeCT 3BaTb,False
2342,"шнуровка
чего-то",LLHypOBKa HeFO-TO,False
2343,"бумеранг
чурка)",6ymepaH2 4ypka),False
2344,trip,TRIP DT,False
2345,"Сахончик
заноза
Дунаева ,",CaX OHYUK 3QH03a AyHaeea,False
2346,"МХАТ
live",MXAI live ,False
2347,"зубрежка?
Невский",3y6peKKa? HeBCKN,False
2348,Корягина,Bopseund V,False
2349,"клизма ?
буднично",? KVBMa 6yAHHO,False
2350,9867435447,,False
2351,Роберт,PobepT 心,False
2352,"ослепить
отягощать",ocAenumb oma 2ouamb,False
2353,Цыбина,biona,False
2354,"Косова
лошак ;",KocoBa JIOWak 1,False
2355,Жерко,KepKO,False
2356,Сиднев,CuaHee ,False
2357,"Игнатеня
чуланчик",MHATeHA ynAHNK,False
2358,"пальба
брус
поистине
тесаный",nanb6a 6pyc noNCTNHe TeCaHb,False
2359,Михед,口 Muxe,False
2360,"9833990610
разграбить",9833990610 pa32pa6umb,False
2361,Полуянчик,rOVAHK,False
2362,"9305439844
ракетка",广王发 9305439844 paKeTKa,False
2363,"32361
экзот",32361 3K30T,False
2364,"обмолвиться(
уставный",06mon eumbc( ycmaeHbu,False
2365,ост 67185,ocm 67185,False
2366,"дума
Тимощук",AYMA TAMOLLIYK,False
2367,назреть,Ha3peTb,False
2368,"Касач Альфа-Банк
9625628794
головастый",Kacay Anbpa-baHk 9625628794 rONOBaCTHA,False
2369,Герман 32970,ww.peeca.com FepMaH 32970 .有 理交行 中国商方装安,False
2370,фуга?,dyra? 3,False
2371,Габдрахманов Середкина,Ta6npaxMaHOB CepenKWHa 福,False
2372,"Мочалов
чага
боек",Mouanoe yaza boeK 家 MARVEL,False
2373,Голубович,┌ony6OBnY,False
2374,"косолапый
нарочитый!",ADORESS DATA N  R X URSOR 5 K 2 M S 0 口 D 日 ATION ROCOJaIBY HaporrBni,False
2375,даже,dasice,False
2376,замруководителя,3aMpyKOBOIETeIA,False
2377,Лихач,Jwxay 鑫,False
2378,порваться,,False
2379,хобот,XOEOT,False
2380,"44726.
Крот",44726. Kpot TER,False
2381,"штат ;
79183",umam 79183 1,False
2382,шипеть,wmneTa,False
2383,Юрьевич!,IOpbeeuu!,False
2384,слежка,che>xka,False
2385,возразить,B03pa3umb n,False
2386,собачка,福 CO5AYKA,False
2387,"упираться?
Абдрашитов",Ynupambca? A6opawumoe,False
2388,Марченко,Map X,False
2389,кулич,KYNVH,False
2390,слаженность,CnaKeHHOCTb,False
2391,"документирование
велик теократический",AOKy MeHTMpOBaHNe BemMK TeokpaTnyeckuN,False
2392,"грузчик
дисперсия
Гракович-",rPY3YMK HHCIEPCMA TPAKOBHY-,False
2393,47038,rs,False
2394,"киселевский
send
Ширяева",KMCenTeBCKNM send LhpAeBa,False
2395,Леша,ewa,False
2396,"электричка,
зэковский"," 翡  9neKTpMKa, 39KOBCKMA",False
2397,"until
9403245695",S ORRMPAHA 训  until 9403245695,False
2398,"Селин
Марчик",CenIWH Mapun ,False
2399,"манок
урка",1 MaHOK ypka,False
2400,"сладенький пуфик
Рускевич нагибаться",cnaAeHbkni ny 中nk PycKeBnu Harn6aTbcA,False
2401,Хорошилова,XopOLLIWIOBa 烟点百面 o,False
2402,"синод
западно-сибирский
Леня
9435622099
государственность",CHHOA 3ANAAHO-CNENPCKN NEHA 9435622099 bio O0 CovIKs FOCYAAPCTBEHHOCTb sT 7OH Cearr hlg  同能财,False
2403,"через
водолаз
министр
военный
Алина",yepe3 BOOa3 MNHNCTP BOeHHbIN AMHa 1,False
2404,Ладик,aauk,False
2405,сажа.,ca>ka.,False
2406,"спешный:
дурь
уголовно
Бредихин",cneuuHblu:  dypb y20OHO BpeduxuH,False
2407,дыбы,Bwo ,False
2408,"Свешников
кузнецкий Тазетдинов
9811018780",T CeeWHUKOB Ta3emduHOB Ky 3HeuKui 9811018780 HIF,False
2409,диско,JNCKO,False
2410,"ищущий 9651044143
гомосексуалист!",nwywni 9651044143 romocekcy aHct!,False
2411,жесточайший,KecToyaYmnn,False
2412,Фролов,cdpOnOB,False
2413,"Павловец
рассуждать
неоглядный
повышать",TaBnOBeL paccyxAaTb eOAA noBbIWaTb M,False
2414,37741, 37741,True
2415,цель,中 ueub,False
2416,"шаманский
9073042834,","WaMaHCKN 9073042834,",False
2417,"Бирюков
Хомяк",BИpIOKOB XOMAK,False
2418,концессия,KOHUeCCUA D,False
2419,Рассолько?,PaCCOnbKo? CIT W,False
2420,Калюжная,N,False
2421,"Борцова
блокнотик
бикини",BOPHOBA BIOKHOTNK BHKNHH,False
2422,Сочи,快 Cous ,False
2423,орех,Opex,False
2424,двукратно,By KpaT Ho,False
2425,усик,MCHK,False
2426,"нераздельный
обложение",Hepa3deΛbHblu 06noxeHue 鑫,False
2427,Августин участь,ABry CTUH yuacTb  美,False
2428,"брюнеточка
реакционер", 6pIOHeTOuka peaKLMoHer,False
2429,"add
Темников",add TeMHNKOB,False
2430,полет,nOneT fic StTo MaenToed  福,False
2431,"Вергейчик
закруглить",® BepreruvK 川 3aKpyrIITb,False
2432,царить,yapumb,False
2433,бессвязно,GACCBA3HO,False
2434,штормовой,IITOPMOPOY 及支及效,False
2435,"умный,
кодла",VE yM kOnna,False
2436,"Каверина
хорда
57407",KaBepNHa xopna 57407,False
2437,"бунтарский
дворня",by Hmapekau dBopHa,False
2438,"Можарова,",MoKapo,False
2439,"печь
вздуться Шойгу очертить
свидетельский 9571218301
избрать тифлисский
беспричинный Сивая   )",neub Woiry B3AyTbCST ouepTNTb CBNAET enbckwi 9571218301 v36paTb TNpnNCCKW 6ecnpNANHHbIN CMBaST,False
2440,31659,Oh MOE oh 31659,False
2441,"несметный неотвязный
Манн бунчук
Фадеева соблазнять.",HeCMemHbIu HeOMBg3HbU MaHH 6yHyyK PaoeeBa cO6na3HAmb.,False
2442,"10300
13633
Стаин",10300 13633 CmauH,False
2443,Жура,XKypa,False
2444,полишинель,non MWNHenb NSTAO,False
2445,"ложность
снижаться
укоризна",JOXKHOCTD CHUKaTbCA ykopu3Ha  泰 ,False
2446,66303, 66303,True
2447,Рубанов Мартинович,Py6aHOB MapTHHOBHY,False
2448,"вонь
тупо",80 BOHb my no,False
2449,Ахтямова,百 AxmAMoBg,False
2450,"РСФСР
71629
стянуть",PCPCP 71629 CTAHYTb,False
2451,"португалец
дурно-",HOPTYTAJIEH YPHO-,False
2452,семенник Чаленко,YaJeHKO CeMeHHWK,False
2453,"стащить
четки",CTaLINTb yeTKN,False
2454,полночный,OHOU,False
2455,сродни,,False
2456,фактурный,D 中axTypEui,False
2457,"пауза:
turn",nay3a: turn,False
2458,Пузан,TYyaaH,False
2459,землячество,NITANIS C 97,False
2460,"Пожидаева
Столярова",Tox udaeBa CmonapoBa,False
2461,"кадка
талант
хлебец
яство.",KAAKA TANAHT XIESEL ACT BO.,False
2462,"перепродажа однополярный Шуляковская
недоделка подковать
Жила Реброва грампластинка неслучайно","y,nAKOBCKaA reperponaka AHONOnAPHObM Henogenka mOAKOBaTb Xwna PebpoBa rpaMaCTVHKa  HeCTy4aNHO",False
2463,"пемза
гречка
штраф
Ганина",neM3a rpeuka WTpap FaHVHa,False
2464,Урюпин,struye YpronuH mon rebots ,False
2465,бубенчик рассвет,6y6eHANK paccBeT,False
2466,ниче,,False
2467,Бударина, EynapuHa,False
2468,43418,43478 米,False
2469,бобер,0 606ep PpmI,False
2470,гибкий,M6Kni  y,False
2471,общительность),,False
2472,"Достанко клеть
зарегистрировать.",IoCTaHKO KJIeTb 3aperHcTpHpOBaTb.,False
2473,Чуйков!,ymro!,False
2474,плинтус,mUTHHITyC 仁,False
2475,"Тишкина
Бурдук",WUIKHHa bypayK,False
2476,74804-,农 74804 乌粥,False
2477,"рьяный
околыш",bAHbIn OKOI,False
2478,Рафаэль ихтиолог,PapaenbWxTHonor,False
2479,пипл,nun 牙,False
2480,"Коряков перестрелка
налоговик тягота
затечь Люся Лещенок
салатница Гречишкин",KopAKoB TepeCTpenKa HanTOrOBNK TAroTa IOCA 3aTeyb JeLLeHOK canaTHNLa TpeyNLKUH,False
2481,"скорбь
курение",CKOp6b KypeHMe,False
2482,"почтовик Кокорева
переселиться
подсадной Малюк",TOHTOBVK KOKOpeBa nepecenvT bCA OnCaAHO ManIoK,False
2483,юрин,IOPUH,False
2484,"сиживать
Антошин .",CHX HBaTb AHTOWNH,False
2485,Клецко,KieLko,False
2486,взаимно,B3aNMHO 啤,False
2487,нестройно,HeCTPONHO,False
2488,истреблять,,False
2489,Глеб,城 rneo 福,False
2490,"Шанчук
отдых(",LLAHHYK OTAbK(,False
2491,пудовый,yHoEEM,False
2492,"Бохан Толстых
содержательный",BoxaH TOJCTHIX conepxaTeIbHhn O ,False
2493,сыграть,cblepamb LES 011,False
2494,"бакенбарда
ЖКУ проявлять",Y d 6akeH6apAa XKKy IpOABIATb,False
2495,"ситец
тлен",CVTeL TnEH,False
2496,"льгота Мохов
понятный 56844",MoXOB JbroTa VGIRO NOHATHbM 56844 店,False
2497,"генацвале
9917883936
Лагунова
новоявленный
всенощный",rEHALBane 9917883936 Nary HOBa HOBOA BIEHHLM BCeHOHbM,False
2498,"заталкивать
твин",3aTanKVBaTb TBNH,False
2499,задрать,3AIPATb ,False
2500,"Зеландия Щурко
Решетников
повиноваться:",3enaHANA LLly pko PeWeTHMKOB nOBMHOBATbCA: W ,False
2501,Гуторов,IYTOPOB,False
2502,пробрать,uPobpaTb,False
2503,72648,72648,True
2504,Баранова 9193400286,BapaH0Ba 9193400286 mn,False
2505,28728,28728,True
2506,песик,TecHK,False
2507,"уценка
хлыщ
ариец",yueHKa bi apueu,False
2508,индийский,,False
2509,9727438962,1 9727438962,False
2510,паря,数 napg,False
2511,"седой
житие
частота)",cegou xumue uacmoma),False
2512,63248,63248,True
2513,"road
крап-",road 7 Kpall-,False
2514,Кулакова,,False
2515,"Ширшова
княжна",WnpwoBa KHAX Ha,False
2516,конек,Kohek,False
2517,"Сущик
данный
не-ет-",CywwK AaHHbn He-eT-,False
2518,"обертон
малышок
пыльник",06epTOH ManbILLoK nbnbHNK,False
2519,убить,yEVTE,False
2520,Бородко,NORTHS THE FACE GOPOnKO,False
2521,неофит;,Heo中UT;,False
2522,наци,Hauu,False
2523,9589904402,9589904402,True
2524,"сталь
писарь
Копоть-",RaiY Picked Oken pPkors pasha,False
2525,"мифический
слизь
Эмиль   :",Mupuyeckuu cnu3b EMbE,False
2526,"базилик
мойка
одарять",6a3WAVK MOVKa OAOPATb,False
2527,56976, 56976  ) CY 1,False
2528,"able
армия
генез",S able apmUa 2eHe3,False
2529,обхват,Gr ,False
2530,лень,nEHb 1 ,False
2531,сляб,2 CIAO,False
2532,разъезжать,e3KaTb pa3b ,False
2533,"очертя досочка
score
Овсейчик
молох",14 OYEPTA AAOCOHKA SCORE OBCEVHNK MOnOx,False
2534,пава,naBa,False
2535,"государыня
скорбь обязать
Колпаков тарарам",s0cygapuna cropss oSasamb Kounarob mapapau,False
2536,благо,biaro ,False
2537,"Абсалямов
мильон",A6CaIMOB MTbOE,False
2538,"Колб
егерь",Kon6 erepb 1,False
2539,"перетряска
статус  ?",MepeTpacka CTaTyC 出,False
2540,"полк
башковитый
подсластить",nOnK 6aWKOBHTb nOCaCTHTb,False
2541,"бунчук
оленина настояться",6yHHyK OneHMHa HaCTOATbCA,False
2542,Хмыль НЛО,XMbUb HnO,False
2543,чево,YeBO,False
2544,"снятой
много",CHAmOu MHO20,False
2545,fair.,f air.,True
2546,"pull
льстить?",pull Nbcmumo?,False
2547,"зябь
консульский
чубук", 396b yy6yk KOHCybCKUM,False
2548,"Вавуло
печаль
Битов",BaBynO neyasb BNTOB ,False
2549,"тамошний
Климкова",maMOWHUu KΛUMKOBa,False
2550,парусник активно,napyCHiK aKmueHO 1 xstt at,False
2551,"Скоморохов)
задушить",CKOMOpOXOB) 3aAyWNTb,False
2552,умело,UEEN C yMenTO,False
2553,нокаут 9935916640:,9935916640: HoKaym,False
2554,отбор,ombop 0 exet us ts a eé se 5st 4 7,False
2555,загалдеть,dem6 3020n,False
2556,"Титов
загранка",LASOCIALE Tumoe 3a2paHKa,False
2557,"нонче
Рожок
дрын",K HOHye POKOK pbih,False
2558,"эгоцентризм
подоходный",1 arOyeHTPn3M nOA OX OA HbIn,False
2559,списывать,LiebBaTb 88,False
2560,исповедник,ReOHUK ucnoe +,False
2561,югослав,HOTOCIIAB,False
2562,сноп,CHOn KYK-7126,False
2563,9794219977,HUNDRED PERCENT CHANCE 9794219971,False
2564,"несущая
напутать  ;
9325177335
Искандарова",HecyWas HaryTatb 9325177335 WcKaHAapoBa,False
2565,сирый,npn,False
2566,"олигомерный Марья
девчонка Сойко Шух
Усманов
несколько инженер",OAVOMEPHbU Map Coiko Lyx AEBHOHKa YCMaHOB HECKOAbKO WHXCH2p B,False
2567,"издевка
Чаусов )",M3AeBKa yayCOB,False
2568,"коммерчески,
33936 цаца
Скуратов
Рено
израилев!",KOMMepyeckn 33936 Laula  CKypaTOB PeHO VBpaWneB!,False
2569,"ВЦИК
наезд",中  BLINK Hae3n,False
2570,Пауков,navKOB,False
2571,"уезд
Митрохин
срезаться",ye3n MNT POX NH cpe3aT bca,False
2572,"ключица,","na, A KJO",False
2573,нечего(,Heye2ol n,False
2574,"вынуть финал
Глушак
хлористый",PUHAn BbIHyTb Fnywak XnopWcTbIin,False
2575,63448,FE 茶 酷龙二机 太路 洗肉 M世 爱 爱 茶 63448 # 饼 1#77 泉,False
2576,"четверик Мухаметдинова
Гирин хохма стильно
Ширшова приснопамятный",YeTBepNK MyXaMETANHOBa TMpNH XOXMa CTWIbHO LApWOBaRpNCHOTaMATHbIN 雅感,False
2577,"Ганичев
клевета
Реутов
фонарь ,
выдуть",FaHUee KeBema Pey moB cpOHapb  Bbby mb,False
2578,9724237560,,False
2579,"9169048712
иль волкодав
страз",1 erl 916904872 Wb BOnKOnaB CTpa3,False
2580,м-м-м,1 O,False
2581,Козич?,Ko3Hy?,False
2582,Гладченко,rnoouenng,False
2583,"Фишер,
галогенный разбойник","Φwwep, mennne ranoreHHbM pa36oiHk",False
2584,"филигранный
Греция",cwwpaHbN IpeLya,False
2585,"пряник picture
одурманивать
это ужасно",picture npAHUK odypmaHueamb mO yHCaCHO,False
2586,"селезенка
Степанов",cene3eHKa CTenaHOB,False
2587,"Гайдаш скандалист
возблагодарить
бонна Стройтрест",Faudau cKaHdanUcm B036na200apumb Cmpoumpecm 60HHa,False
2588,"эпилептик
керлинг
20922
юркий",anETETTEK KepJIHHr 20922 rOpKuY,False
2589,помпон неоднократно-,ROMDQH HeOAHOKpaTHO-,False
2590,подогнуть Сокольчик Ракитин,Boroubuuk ParumuH nogozh gmb,False
2591,"Поздняк
вытесняться","M03A,HAK BbITeCHATbCA MA",False
2592,легкомысленный,RrenvohacneMA ,False
2593,"трубить)
рака
дурдом",Tpy6rb) paika AYPOM,False
2594,Зенчик,3eHuK,False
2595,"свес
Диана",G CBeC AvaHa,False
2596,"99259
НКВД
Дали",99259 HKBA Lanu,False
2597,"сооружаться
иглоукалывание
Строев",cOOpy>KaTbCA NrOyKanbIBaHNe CTpoeB,False
2598,"укореняться
писарь
понижаться",gkopeHsmbcs nucapb noHuxambcs,False
2599,будочка,byAouka,False
2600,"Тулупов
Дедюхин",点  TYNYOB EOXNH,False
2601,"Семыкин
стойко
Якунина?",CeMbIKUH cmouko A Ky HuHa?,False
2602,82606,82606,True
2603,Носов,Hocoe G  Oe,False
2604,Трегубов,Tpery6oB 11110,False
2605,засиять,,False
2606,"ломота
ухудшение", IOMOTa yxynmeHne,False
2607,описаться,mbcx Onue 1OT H7222 OGV EE mg 21 49 1139990 22 ....   2022  s ..... o  ...... WT  ....... ...... 0 9  00 ..  ,False
2608,Устинова,YcmuHoBa,False
2609,Дергач,一 Aepzay,False
2610,"талый
88444",TanbIM 88444,False
2611,"противно
Ляхов",npomueHo 几Ax06,False
2612,"дефектный
катар",depeKmHbIU kamap ,False
2613,"мачта левизна
9139812070
слепая-",Mayta JeBV3Ha 9139812070  cnenag- D,False
2614,легкоатлет обнажаться.,TerKoaTJeT 06HaKaTBCA. 口家工网,False
2615,"9722402815
Самович",9722402815 CaMOBUy ,False
2616,"Юхник доброта
девятнадцатый  )
канонизация
вручить матица )
Казимиров шляхта",HOxHuK  do6poma DeBAmHaouambiu ) KAHOHU3AUUA Bpyyumb Mamuua ) Ka3UMupoB  WnAXma,False
2617,насилу, 八 HacH.Iy,False
2618,вымачивать,BbIMauuBaTb,False
2619,"бегун
Запольская", 6ezy H 3anoNbCKag,False
2620,сервис), cepouc),False
2621,"антураж бисквит рецептура
невидимость пакер тачка
Молчанов Новик Рябцева",6NCKBNT aHTypax peLemrypa HEBNANMOCTb nakep Tayka MonyaHOB HOBNK Pa6LeBa,False
2622,"9118301130
баснословный",9118301130 BACHOCOBHbIN,False
2623,"обрез
стыдливость
Шанина",06pe3 CTbANBOCT b LaHUHa,False
2624,погонщик,VOrOHLMK,False
2625,сразу,cpa3y 60,False
2626,Дедов.,eDOB.,False
2627,"прошедшее,","npouedwee,",False
2628,Майко,Mauko,False
2629,"обалдеть
каторжанин",0annetb KaTOpXaHNH,False
2630,"сливки
уличка",CIHBKH YJIYYKA M,False
2631,"марихуана
шифон  ?",Mapvxy aHa WNOOH ? ,False
2632,гриф,FPNO 一,False
2633,Кушнер,KywHeP ASCO,False
2634,"безумный
гороховый",6e3y MHbIA rOpOx OBbIA  2991,False
2635,correct,I 9 correct,False
2636,поверх,noBepx A. 元 1.  ,False
2637,"паралитик
Личко
Моргунова:",apaTK JvKO MopryHoPa:,False
2638,"вколачивать,","BKOIaHMBaTb, ?",False
2639,"апчхи
тимус)
hill",Cta anyxu mumye hill,False
2640,"сырьем
иссякнуть
Сапоненко",chpbeM HCCsKEy'TD CaTOEeEKO,False
2641,"раздвигать чушка
трудный вдохновить(",pa3ABNraTb uywka TPy AHbIN BAOX HOBVTb(,False
2642,30390,南  30390,False
2643,"page
обаяние
нести
анчоус",page 06a9Hve HECTИ aHHOyC,False
2644,брехня,6pexH1,False
2645,прииск,nouucK,False
2646,ежить,eruTb,False
2647,Яцыно,HyIHO 2 办,False
2648,"Плетнев
Смольский
разрисовать;
оценивающий",nnemHeB CMOnbCKuO pa3pUcoBamb; OUeHUBQIOWUd   ,False
2649,gone,gone,True
2650,жираф,JHcupap,False
2651,"пуск,",myck 华,False
2652,"Козак
Басов-",Ko3aK EacOB-,False
2653,"гогот протуберанец
9036762207
заалеть спидвей",npoTy6epaHeL rorOT 9036762207 CnNABeN 3aanieTb,False
2654,"дагерротип
ступор",Aareppotnn CTynop,False
2655,"минский
нормальность айва",英 MNHCKAN HOPMAbHOCTb AVBA,False
2656,тяпка,TAnKa,False
2657,Лазарева,JIasapeea,False
2658,"Журова
Базан
статья
МЭРТ
Макей",>KypoBa Ba3aH CTaTbA MBPT Maken,False
2659,акрил,aKpW 7,False
2660,шарить),1 am1 0 S wapumb) S ,False
2661,"44638
48305.",44638 48305.,True
2662,"пеший;
стук",neuui; cmy k,False
2663,"фотка-
борец
пошив",ΦOTKA- 6OPELL TOIVB,False
2664,"дивно доносчик
калужский арбитр
переиграть",AVBHO AOHOCUNK KaTy>KcKW ap6vTp nepeNrpaTb,False
2665,67606,TE 67606,False
2666,сота,COTa,False
2667,"пшено
наяда",nueHO HOROO,False
2668,линять,JMHATP,False
2669,Козаченко,Ko3ayeHKO,False
2670,дель,genb Y,False
2671,"панталык
9179675715",naHTaΛbIK 9179675715 #,False
2672,"Глебко
зарастать",rne6ko 3apacTaTb,False
2673,17047,1047 FIRE Tan an,False
2674,"наклон
Плетнев
Малкин)",HAKIOH IIeTEeB MaTKHE),False
2675,Меньков,MeHbKOB,False
2676,Черный,R  yepHblu,False
2677,78669,78669,True
2678,"Бирило
Кусков
физфак",0010 ,False
2679,Кохно.,KOXHO.,False
2680,"догматизм
path",OnMaTVBM pah V L,False
2681,Седова,CenoBa,False
2682,9563363505,9563363505,True
2683,"Ксения многоуважаемый страус!
марал Дина прищурить",KceHNA MHOrOy BaXKaeMbIM CTpayc! Mapan WHa npuLypuTb,False
2684,"тантал
амбиция",maHman am6UUUa,False
2685,60093-,60093 ,False
2686,"Михаэль
Болотин:",Mrxaab BOIOTHH:,False
2687,"простираться
запасной",npocmupambca 3anacHou,False
2688,"Герус
37106
Метла",Tepyc 37106 Mera A,False
2689,"believe(
Нефедьев
покорность",believel HepenbeB HOKOPHOCTb,False
2690,"умывать Цыбуля
шутить
нация
житье
лакейский(",Lbbyna yMbBatb WyTVtb HOLIVA 小 >KVtbe nakeiickn,False
2691,"фавор Вашкевич
rock
Карасик
пиротехнический",ΦaBOP BaLLKeBVM rock Kapacuk rVpOTexHMeCkM,False
2692,9796639454,9796639454 人 8,False
2693,"station
бубновый",station 6y6Hoeulu,False
2694,пластически?,,False
2695,чахнуть,yaXHyTb,False
2696,"попа
39972",nona 39972,False
