index,answer,prediction,correct
772,ПОЧТА РОССИИ,nOYTA POCCHN AEHEXHbIE NEPEBOAbI roORRIDOr Kodak 中obcax WMM XONOOELLN SODUMCELLO AAOXIR,False
773,Способы доставки от Почты России,CnocO6bIAOCTanKMOTouTbIPocCMM,False
774,ЗАВОЛЖЬЕ,"3ABONKbE apes2022,cpea,:25 (1459） be3onacHocmb BceM HanpaBneHuaM",False
775,ПОЧТА РОССИИ,nOYTA POCCHN,False
776,ПОЧТ РОССИ,DONTAPOCCYN,False
777,Дерево Добра,DepeBO Do6pa,False
778,ПОЧТА БАНК,nOYTA 6AHK B 2 COP A  DEHETM NOCRI BCETAA RONATb OPO KTPATHTD OAHOSPEMDHNO 奋,False
779,ШЫН,,False
780,ПОЧТА РОСИИ,nOYTA POCCHN,False
781,А,EHEUCEH RANAA CONIANANE 2022 BAOOC rOA 3EMKOB,False
782,ТОРОПИСЬ ПОДПИСАТЬСЯ ПО СНИЖЕННЫМ ЦЕНАМ,TOPOnNCb nOANNCATbCA 1OCHMKeHbIM LeHaM,False
783,Объявление в Наша БЕСПЛАТНО!,06bABneHne B HAWA BECNNATHO!,False
784,Газеты и журналы по подписке,HCON  rMocxia owo SoRm Fa3eTbIKypHanbInonoAnNcKe OO9OARTO,False
785,100 лет,100 neT,False
786,комсомольская правда,MOKNA Ceeo KOMCOMOObCKAA NPABAR,False
787,ПИСЬМО В РЕДАКЦИЮ,nNCbMO B PEJAKUNH A,False
788,Среднеуральская ВОЛНА,CpeAHeypaAbcKaa BOAHA,False
789,культурный центр Губернский,KYNbTYPHbIN UEHTP IYBEPHCKHH 家,False
790,АО ПОЧТА БАНК,nO4TR SAHK AO《OHTA5AHK》 AO5PONOXKANOBATb! 24/7 :00-18:00 口 99:00-19:00 99:00-19:00 ale 口 95:09-19:00 13:06-14.90 口 :08-16:10 05:00-19:0 BbIxOUHOR,False
791,врач очки,MOAKA BPAY OYKV,False
792,студия EGOкрасоты,CTYANAEGOKPACOTbI,False
793,ПОДВАЛЪ БРОДЯЧЕЙ СОБАКИ,krp OABAAb BPOARHEA COBAKW,False
794,Городская пекарня ,Lopovukus MEKAPHA,False
795,тлен,TAEH,False
796,студия красоты Caprice,CTyAHA KPACOTBI Caprice,False
797,КАЛОВСКИ БИЗНЕС-ЦЕНТР,KAIOBCKMY SI3HEC-LIEHT,False
798,DIJON FAMILY RESTAURANT,D-COZ FAMILY RESTAURANT,False
799,УНИВЕРСАМ Лукошко,YHNBEPCAM TyKOLIKO,False
800,рекламная мастерская,PEKTAMHAS MACTEPCKAS,False
801,DE FLEUR,DEFLEUR,True
802,ОДЕЖДА,a,False
803,НОВАЯ МО,HOBOX,False
804,ГиРЛЯНДА СВЕЖИЕ ФЕРМЕРСКИЕ ПРОДУКТЫ,TAPnAHAA CBEXKVE DEPMEPCIAE TPOBYKTH,False
805,ПРОДУКТЫ,nPOAYKTbI,False
806,ЦЕНТР ЭСТЕТИКИ АРИСТОКРАТКА,LeHTp3CTeTMK APHCTOKPATKA,False
807,ЛЕДА,H NEAA 修 DEREILHAR CRYKEA BCTer,False
808,ТАН ЖЕН КИТАЙСКАЯ КУХНЯ,TAHKEH酒楼 KUTAUCKAA KYXHA,False
809,OBI,OBI,True
810,Китайский буфет Чифальня,KuTauckua oyer 中式 YupanGHa 快餐店 TEOHOnOTHR IWDITHAS TDHOnOn 45800074 ADOTCAA TDJHOnOrVS TOGRAN ADDOTCAA www.6461010.m TOOHONONHR AERICAA (SATEHTHAR www.6468000.20 TEXHONOTVR AEHMACAA NATUHTHAS wwww.6468080.ru FOHOnOTHA AETHHCAA 616000070,False
811,Автозапчасти,ABT03anyaCTN,False
812,At Home,At tHome,False
813,Перекрестись ,olep=KpecTMcb,False
814,рив гош,HPUBrOW Tuprqua,False
815,Mozhajskaya street улица Можайская 39,MoKancKaa 39,False
816,Колумб,TIlypucuucg Karyms,False
817,ст,ICTL,False
818,Яркая Реклама,Peknama pkaR,False
819,гейзер,,False
820,Многобелья,,False
821,продукты,MPOAKTIT,False
822,АВТОМОЙКА,,False
823,Промсвязьбанк,npoMCBA3b6aHK,False
824,Мираж,Mapaak,False
825,ДВЕРИ МИРА,ABEPN MNPA,False
826,Мир шитья ТКАНИ НОТАРИУС 10м,Mupwumbg TKAHN HOTAPWYC,False
827,миц,MNU,False
828,All you need is flowers,All you need is flowers,True
829,CHANEL,CHANEL #6348288,False
830,IANIS CHAMALIDY,IANIS CHAMALIDY,True
831,классный уголок,knaccnbui yronok,False
832,60,60,True
833,фрукты продукты,OPYKTbI.NPOAYKTbI,False
834,МаксидоМ,MaucnaoM,False
835,Брандмауэр,Gnnep Boesrpyua paHMayp HRCCE,False
836,TECE close to you,TECE: close toyou 14 C6bUNCb MEUTbI HAPOAHbIEI,False
837,Вандализм - разруши- тельное поведение человека,Bangaugu-papyuu- SPAT merbuoe nobegaue yeuobeca 签,False
838,БЕЛГОРОД,opo,False
839,ЭТО ТЕЛЕПРОЕКТ ДОМ-2,3TO TENENPOERT AOM-2 艾浆 H CErOAHA BONOAA NVTNH BbIE3RAETM3BNN-A0MNRA Lcomleanissonrelic,False
840,Василий Шукшин. Кадр из фильма Печки-лавочки,"Bacnnni WyKWNH. KaAp N3 ounbma ""neYKN-naBOYKN'",False
841,Иван Васильевич МЕНЯЕТ ПРОФЕССИЮ,MEHRET DPOPECCHIO,False
842,Я,_HeyKa RECOMMEND.RU,False
843,"Алексей исполнял обязанности горничной, мыл полы, колол дрова, топил печи, чистил овощи, ходил на базар и в лавочку.","RHCTOHnOOA3aH onOn APOBa,TOnHn neqH,HCTKN o",False
844,"весна,блин!","BeCHa,H",False
845,Я ТЕБЯ МУР МУР,ATE6A MYPMYP,False
846,В,B,False
847,ДА ЗДРАВСТВУЕТ наше начальство! САМОЕ ГУМАННОЕ НАЧАЛЬСТВО В МИРЕ!,AA3APABCTBYET HAUE HAYADCTBOI CAMOETYMAHHOE HAANbCTBO BMAPE!,False
848,НЕ ПОМНЮ - ЗНАЧИТ НЕ БЫЛО!,HEI nOMHIO 3HA4NT HE SbIno!,False
849,секс,CEKC HCTPKTOP,False
850,НИ ДЕТЕЙ НИ ЗАБОТ,HNAETEN HW3A5QT 3rscTapa brrSanka,False
851,ОТДАЮСЬ РАБОТЕ НА 100,OTAAIOCb 10%nOHEAEAbHHK PASOTE 25%BTOPHMK 40%CPEAA HA100% 20%4ETBEPr 5%DATHNUA,False
852,отличный парень,OTANYHDIN TIAPEHb,False
853,Девичник!,MeBHqHAK! CCL,False
854,Че вылупился будто у меня яйца на бороде!?,SyATOy  a e Bbunynuncs Ha bopone!?,False
855,Для меня авторитет мой любимый дед,ASMEH aBTOPUTeT MouA6uMblu nen,False
856,обожжжжжаю,50kx冰x冰A/O,False
857,ПАЦАН СКАЗА ПАЦА СДЕЛ,TIAAH CKA3A CAEA,False
858,девичник,AEBNUHNK ??D B03.0eaRR,False
859,сексом дружбу не испортишь,CEKCOM APYXBY HE NCNOPTAWb,False
860,REAL,REA,False
861,без баб,8 千 6E3 6A6,False
862,ТОЛЬКО-ЧТО УДАЧНО ЖЕНИЛСЯ,TOAbKO-YTO YAAYHO XEHKACA,False
863,без паники! сейчас всё будет,& DON'T BE3 NAHHKH! CEHYAC BCE BYAET,False
864,богиня,BOrNHA,False
865,ЦАРЬ,JAPh HPoeromaP,False
866,вот так выглядит идеальный мужчина,BOTTAK BbIMANT WIEAIbHbIN MYXYHHA,False
867,ЗАЧЕМ РУГАЕССЯ НАСЯЛЬНИКА?,3A4EMPyTAECCA HACANbHNKA?,False
868,HELLO,,False
869,"Nah. - Rosa Parks, 1955","Nah. RosaParks,1955",False
870,GIRL,GIRL,True
871,я так думав,y Pee! TAKDYMAB  Uu.pmcoy,False
872,мама,SHeuLs MAMA,False
873,ЦИРКЪ,APS Z,False
874,BERRY,BERR,False
875,ШОПИНГ НАЛЕГКЕ,1  WonMHr HANErKE,False
876,allcafe рестораны и гостиницы,allcafe peCTOpaHbI HrOCTMHHubl,False
877,овощи - фрукты,OBOWN-@PyKTb,False
878,индюжина,MHAIOXIHA,False
879,Пекарня,TleRapHa CBexag BKycHbu BoerAa Bainevka! xe6! cBemee!,False
880,М,Malaan,False
881,сбарро,sharro Chappo ,False
882,HUAWEI,HUAWEI,True
883,МЕБЕЛЬ,MESEnb,False
884,ИТАЛЬЯНСКИЙ OSTERIO MARIO РЕСТОРАН,OSTERIO MARIO,False
885,FINIKO,FINIKO,True
886,Лиговский проспект ,Sraw1 H E furosckai npocnexT,False
887,ЕЖДУНАРОДНАЯ,MEKJYHAPOANAS ,False
888,KURAGA.AGENCY КРЕАТИВНОЕ АГЕНТСТВО,KURAGA.AGENCY KPEATNBHOE ATEHTCTBO,False
889,BeverlyHills DINER,BEVERLYHLS DINERE,False
890,библиотека AB IMPERIO журнала,O Teka AB IMPERIO Ky p H raJIa,False
891,НАЧНИ СВОЙ БИЗНЕС,160000 HA4HN CBON BM3HEC 命  TE,False
892,НАЧНИ СВОЙ БИЗНЕС,160000 HAYHN CBON 6M3HEC WHSETMV O  围  H 字 仁工,False
893,ВИНО,,False
894,GRAO DE CAFE,GRAO DECARE,False
895,калина молл,X KAAMHA MASCOTTE KAAHH MOAA nyWKNHO E  nAPK 1D MONA mNS SRD JATAION 0 267 ZHCATE,False
896,а -Кофе,Han'zKo中e,False
897,не,CIATIHF HF,False
898,восточный банк,BOCMOYHbIN GAHK,False
899,МОЙКА,,False
900,Федеральная налоговая служба,中enepanbHaA HanoroBaA cnyx6a ENEPAHARHAOCBAR CYHEA TATAPHHCHOMYPAROY PoHcNecCtno .CEBACTONOA C AReemnocnOcaPS,False
901,BARZINI РЕСТОРАН ИТАЛЬЯНСКОЙ КУХНИ,1 PECTOPAH HTAIbAHCKOY KYXHN,False
902,WC,WC,True
903,ЛИЦЕЙ 17,VNPARIEHME OSPASOBAUKS AIMNHHCTPAUMN TOPOA CTAPONOIS MYHNUNNANBHOE ABTOHOMHOE OBUEO6PA3OBATEJbHOE YPEXLEHNE JNLEN N17 FOPOIACTABPONONR,False
904,230-231,230-231,True
905,here now,here&nou,False
906,HILDING ANDERS,HILDING ANDERS MLONG ANCERS,False
907,СЕМЕЙНОГО,VANA CEMEMHOTO YXO,False
908,ББР БАНК,66P BAHK,False
909,ПОЛИКЛИНИКА 32,8.8.8 OKHON2 8888 OKHON1 888 nONNKnNHNKA 32,False
910,ВЫВЕСКА,,False
911,Курицу вином НЕ поить,BUHOM Kypuuy noumb HE,False
912,37,STAPIAR 37 N,False
913,НАВАЛЬНЫ,HABAiiM,False
914,юляятеб люблю,HNSATEE Thahno,False
915,АВАЛЬНЫЙ,HABAAbHbN,False
916,С новым годом,CHOSSLM FOCOM,False
917,i love you,,False
918,люблю тебя,A1O01O TESR,False
919,2020 2021,2020 2921,False
920,Merry Christmas,meghotyr,False
921,LOVE,,False
922,желаем здоровья! мы-вместе,M6IBMEO DCEAAEM 3AOPDB69? #MbI-BMECTE,False
923,Happy New Year,Haopy New Jeac,False
924,2022,2022,True
925,ПУТИН-ВОР,xIMn-FnE CLUBLEXUS RUESIA,False
926,2019 2020 2021 2022,2019 2020 2021 2022,True
927,Merry,O,False
928,ШНУР SOS, LHYP SOS # ,False
929,2022 HELLO,2022 HELLO,True
930,навальный,HABAAbHBIB,False
931,НАВАЛЬНЫЙ!,,False
932,SNOW,SNOW',False
933,УБРАТЬ КУЧЮ,nyTWH noMorA KSHIO y5PATb,False
934,SPRING,,False
935,2020,2020,True
936,ТА ИНГ,,False
937,SALE,SALE,True
938,В ЮНЕСКО,,False
939,SPRING TIME,TIME,False
940,Доброе Утро,Dospoe yrapo,False
941,Bud,,False
942,снегом!,CHErOM!,False
943,С первым снегом!,Cyla CHerOM!,False
944,СН ВИК должен быть БЕЛЫЙ!,CHLOBMK AOAKeHObITb SEAbIN!,False
945,2019,*2019#,False
946,Happy new yea,Saypag ri pou,False
947,17 января - Всемирный день снега,17 aHbapa - BceMupHuuii geHb cheza,False
948,2017,,False
949,snow,snow,True
950,С новым годом!,CHOBbIM TOAOMI,False
951,URA.RU,KOMLOKZA  URA.RU,False
952,сккрсп,,False
953,SNOW,SNOW,True
954,Пусть Зима будет С НЕЖНОЙ,ycb CHEKHON ,False
955,ПОВЕРХ ЧЬЕЙ-ТО ЛИЧНОСТИ CBCM,MOBEPX 4bEV-TO JNHOCTI CBCM,False
956,ЭТОЙ ЗИМОЙ,3TON3MMON Mbi y aTcAacanTo.,False
957,ДНР,,False
958,ПОМНИМ...,nOMHNM 1941-1945 59RU,False
959,ПЕДО ФИЛ,nEAOPW,False
960,pi,,False
961,С ПЕРВЫМ СНЕГОМ,CNEPBbIM CHETOM,False
962,МЕДСЛУЖБА,MEACnYKEA,False
963,улан-удэ,ynAH-yn,False
964,"Музыкальный спектакль ""Сердце на снегу""","My3bikaAbHbiH cnekTaKAb ""CepAue Ha cHery"" BPOAH",False
965,"СВЕЗЛИ ВЕСЬ СНЕГ ГОРОДА НА КРАСНУЮ  ПЛОЩАДЬ. СПАТЬ НЕ ДАЮТ - ДОЛБЯТ  БОРТОМ, ЧТОБЫ  РАЗГРУЗИТЬ  ПРИЛИПШИЙ СНЕГ",evprogen CBE3NBECbCHEr FOPOA HAKPACHYIO nOWAAb.CnATb HE AOT-AOAT 6OPTOM.YTO6bI 0057 PA3rPy3NTb PUN CHEr @SVODKA.24 @SVODKA a TVK6 RU 24 @NEWS NGS24,False
966,GenShin impact,GENSHIN IMPACT,True
967,"СПАСИБО, НАМ ЕЩЕ ОТ ПЕРВОЙ ИКАЕТСЯ.","CNACHGO, HAMEWEOT NEPBOAMKAETCA",False
968,"ОСТАТЬСЯ ДОМА = СОХРАНИТЬ  ЗДОРОВЬЕ, А МОЖЕТ, И ЖИЗНЬ!","P 01520 OCTATBCA AOMA= COXPAHNTb 3AOPOBbE, AMOKET, MXM3Hb!",False
969,динамо - игры чемпионов ,HHAMO-MTPGIEMINOHOB 瓜,False
970,ночи защитника отечества ,HON3AUHTHHHA OTEUECTBA,False
971,кубок мэра,aUr2 KY5OKM3PA,False
972,LIVE! ЖИВИ!,KHBHI,False
973,спасибоврачам,TACMEOBPAHAM,False
974,ПРОСТО скоро весна,RIPOCTO cxOpOBeCHO C lrpcpte,False
975,С Праздником!,C pa3IHMKOM!,False
976,БЛАГОТВОРИТЕЛЬНЫЙ ЗАБЕГ,5nAFOTBOPMTENbHb 3A5EI 新市司 MRRCK,False
977,с днем рождения! москва,20ea0-02608 C-2ZC H AHEM POKAEHVA! MOCKBA nan,False
978,5,? ,False
979,Поздравляем!,Hosspabaaon!,False
980,ИНФОРМАЦИОННЫЙ СТЕНД,"OHAKANMTANbHOTOPEMOHTAMHOFOKBAPTHPHbIXAOMOBFOPORAMOCKBbI MHOOPMALNOHHbINCTEHA ONPOBEAEHNNKANINTANbHOrOPEMOHTABMHOTOKBAPTNPHOMAOME ARPEO r.MocKa.yn.CyAocTpOMTnbHaA.a.27,K.3 CCHOOUUNOAEDRARPOCLOEIPAEOT Mostptocaappwcropotaoce JAXASOK ronoPRRK BAPASOT 000-0 Amss mon  FUNT uet m6 Lueuwhe roala 中热体 nPOECTVNOC CPOGLRPOEEDCHRPASOT mt PMPA mt apaeio HaOPOPLA Cbea CWEONBCFOKE OoatraaaoapeecateDuAm 8(495)695-64-20 8(495)223-48-30 (495)777-77-77",False
981,с днем победы!,AHEM nOGEAbI!,False
982,коммунизм,KOMMYHYM,False
983,ИВАН ВЕЛИЧКО ВО ВРЕМЯ БОЯ БЫЛ РАНЕН НО СПАС ВСЮГРУППУ ИЗ ГОРЯЩЕГО БТР,7 DPDHMYKECEEA NBAH BEJNYKO BOBPEMR6OR5bUTPAHEH HO CHACBCHOPYNny N3TOPAUErOSTP,False
984,Экономьте с новой бонусной картой! до 100 оплата покупок бонусами до 5 возврат бонусами,3KOHOMbTeCHOBON6OHyCHONKaPTON! A100% onnaTanoKynoK6oHycaMK A5% BO3BpaT6oHyCaMM DomyTe oao SonycHo KapTy  MaraHH,False
985,Вся власть Советам!,福 BCa BnaCTb CoBeTaM!,False
986,CHOOSE LOSE,,False
987,АМПАХЬШЬ-ШАНА,,False
988,БОЛЬШИЕ,ARI SOAbUINE xtrur nPAKAOREHRA cXsoctukon,False
989,Защита прав потребителей,3amnTa  IpaB IOTpeonTeJne,False
990,ПОБЕДИТЕЛИ,TOFEANYEAN,False
991,СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,y Saepa CIOPNPVBS CAHbOPMHbIKOPVLbI,False
992,РУССКИЙ ЯЗЫК,OMAMEHRPERETNTOP 3.Poear M.E.Fonyo PYCCKMN 93bIK o muryaun,False
993,К Н И Г И  МЕРТВЫХ,TIEHKYK K·H·И·T·И MEPTBbIX XPOHHKHHEPHOTOOTPLLA,False
994,КАН-КУН,AnekcanapSpenep KAH-KYH oT4eTo6oaHoMyxoae OTPLIBOK YSKHNTH,False
995,Кит на пляже,liim Hanane lanso Mfoaepe,False
996,сюрприз для синьорины корицы,nb CIOPIPV3 CHHbOPMHbIKOPMLbI,False
997,каталог славяно-русских рукописных книг из собрания е.е. егорова,TBAUCU CAARHO-PYCCKXPKOIHCHHXKHH KATAAOT H3COEPAHHAEE.EIOPOBA,False
998,ЛИТЕРАТУРНЫЙ КОНКУРС БЕЛОЙ ВОРОНЫ,EONBOPOH IMTEPATyPHA KOHKYPC,False
999,УГОЛОК ПОКУПАТЕЛЯ,OOKOAYATEN,False
1000,Петр Смычагин Тихий гром,lemp CM6Iya2uH Tuxuu 2pOM,False
1001,брайан трейси нет оправданий! сила самодисциплины,5PAMAH TPENCN HET ONPABDAHMM! CMUA CAMOACLHNHI,False
1002,что нам есть с точки зрения химии,SHarencrgcniHexaDgcSailnH SEHNIZT TOHAMECTb CSrLaoA,False
1003,ВИНОХРАНИТЕЛЬ,BVHOXPAHVTERG,False
1004,Детские книги в круге чтения взрослых,Semckueknuzu Bkpyzeymcnug B31ocnbly,False
1005,Кухня и Бар,hyxuubap,False
1006,Jolie салон красоты,jlke,False
1007,то MOTUL агаз,TO MOTUL IATA3W,False
1008,ДЕКАТЛОН,LEKATNOH RXPRESS,False
1009,Салон Кра,Danon,False
1010,ПРОДУКТОВ,SURALASHN TPOAYKTOB,False
1011,свежее мясо студия красоты,CBEKEE MACO CTyAHAAVACOIDI,False
1012,PAPA greek,YAPA GReeK,False
1013,Pravilo,Pravilo O3POPOBMTEHSMACCA,False
1014,Symposium,SrMPOSIUM,False
1015,полиция,O,False
1016,БИНБАНК,SUH6AHK,False
1017,ДЕКАТЛОН,AEKATJIOH,False
1018,Пекарня Добропек,Dooponen leRapRa,False
1019,ELISABETTA FRANCHI,H  ELISABETTA FRANCHH H ELISARETIAFRANCHI,False
1020,ПЕКАРНЯ Добропек,IEKAPHA Dobponer ,False
1021,WILDBERRIES,WILDBERRIES,True
1022,Е,,False
1023,МЕТИЗЫ,Aemu3bl,False
1024,МАГНИТ,MAL ASCRERA,False
1025,полиция,nOnNUNA,False
1026,Л'ОКСИТАН,JTOKCMTAH,False
1027,KazanExpress,KazanExpress,True
1028,СУШИ БАР ШИРЕ ХАРИ,CYWN GAP WMPE XAPW,False
1029,lady gentleman CITY,lady& gentlemor,False
1030,H M,H.M,False
1031,ДОМОВОЙ,AOMOBON TOBAPDIANAAOMA,False
1032,Бахетле  супермаркет домашней еды,taxetae CynEPMAPKET AOMAWHEN EAbI MONGEDNGS,False
1033,СТОЛОВКА,CTOAOBKCA,False
1034,РЕМОНТЪ ОДЕЖДЫ,SEJTMPHBIN 国01OTA CEPEGPA MOHTE CRUIKA OTOBAHIE PEBPO PEMOHTb OAEHAb Coporcu,False
1035,вывески,BbIBECK,False
1036,Гармония стиля и движения Автолига,Tapueacma Alnoura,False
1037,ГАЗПРОМБАНК,FA3nPOMGAAK UOz Virtuoz,False
1038,HEADBELLE PHOTOGRAPHY,点睛 创意 海德贝儿孕婴摄影 HEADBELLE PHOTOGRAPHY,False
1039,не сдаваться,HE COABATbCA,False
1040,КУПИ АВТОМОБИЛЬ,KYnN ABTOMO6NNb,False
1041,НЕТ ВОЙНЕ!,HET  BONHE!,False
1042,METRO LAST LIGHT,METRO LASTLIGHT ,True
1043,КОНДИЦИОНЕР НЕ ОТКРЫВАТЬ РАБОТАЕТ ОКНО,KOHMLMOHEP HE OTKPIBAT PAGOTAET OKHO,False
1044,Нет входа,HeTBXOAa DapoMaAroxHecT Kirishyo'qi,False
1045,METRO EXODUS,METRO EXODUS,True
1046,Finally we have a real man in the whte house. A white man,Finally we have mh He-whitehonse Awhitemah,False
1047,саларьево,CANAPbEB,False
1048,"МЕСТА ДЛЯ ТЕХ,КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ",MECTA XOHETO3NA ARNTEXKTO KOMTSCI,False
1049,ЛЕНИНА,MM NEHMHA,False
1050,НАДПИСЬ НА СТАНЦИИ МЕТРО В США ВОСХВАЛЯЕТ МУЖЕСТВО УКРАИНЦЕВ?,IKNEW WHaTBRaVERY ITHOUCHT HAAINCbHA IS.aND THEN ISaW UKRaINE CTAHLLNNMETPO BCWABOCXBAJAET MyKECTBOyKPAMHLEB?etStation ptown&TheBronx,False
1051,ВАМ!,5BAM,False
1052,12,Ma 5y,False
1053,"На двух станциях метро Москвы продублировали надписи на фарси и  узбекском языке. В мэрии заявили, что  это сделали для удобства мигрантов","HaAByXcTaHuHAxMeTpoMocKBbI npoAy6nMpoBanN HaAnHcH Ha中apcHH y36eKCKOM93bIKe.BM3pHN3aBHnN,4TO 3TOCAenanHAnAyAO6CTBaMMrPaHTOB",False
1054,МЕТРО ЛЮБЛИНО РАБОТАЕМ,METPO PABOTAEM ,False
1055,выход в город переход на сокольническую линию 1,BbIXOA NEPEXOA BrOPOA→ HA COKONSHHYECKYIO JHNIO →0,False
1056,wash your HANDS brush your  TEETH BE TIDY  DON'T FORGET to blush,"wash YOUR HANDS, BrUshYOUR TEETH, BE TIDY& DON'TFORGET luh DHgate.com xymy757",False
1057,М Партизанская карта Московского метрополитена,MeAPEAKOSO M SHSnpeno SaSyuKHCKae Orpaunoe CenGnoso DerpoBcKo- BnANO SOTaHHueCKHRcan lapTM3aHCKa9KapTa PasyMoaCKan MocKoBcKoro MeTpononMTeHa THMHDaeSCKaa BAHX AMMTPOBCKaS AtekceeBckas Asponopr Capbsoscxan Mapbiapoua KOMCOMOAL-CKaR Ynnua foaSensckoro HosocnoGogckas Eenopycckan 中 CH 4epoboeckas AHHaMO npocnekrMug noeobpawencxoe none MaRKDBCxas Tpytnas COKDAHNH napTaHCxaR nepeomaRcka Lae 6yaap Cyxapeac KpaCNocensCKan Hexobckaa CeMEHORCKaR Toepckas Typreweecxan HsaAnoncKan KpacH,False
1058,"МЕСТА ДЛЯ ТЕХ, КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ","MECTA AIATEX,KTO XO4ETN03HA- KOMMTOCA",False
1059,лаборатория,AAbOPATOPM9,False
1060,РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО МАЯКОВСКАЯ,HistoryLab xpOHMKaHD PEYbCTANNHA HACTAHLMNMETPO《MAAKOBCKAA》 6H0A6pA1941r0Aa,False
1061,МОСКВА,aPMinl,False
1062,M,m,True
1063,РЕКЛАМА НА АСФАЛЬТЕ любой сложности,PEKJIAMA HA ACAnbTE JikboU CJIOKHOCmU,False
1064,реклама на асфальте,PEKnAMA HA ACPAnETE,False
1065,АВТО,(965)2224761 8-953-77-333-73,False
1066,РЕКЛАМА НА АСФАЛЬТЕ,PEINIAMA HA ACONITE,False
1067,Try,,False
1068,САЛОН ПАРИКМАХЕРСКАЯ,20  GAIOH 0Q O,False
1069,право на идентичность,HPABO HA MAEHTKNOCTI ,False
1070,ШАУРМА,,False
1071,Реклама на асфальте т. 0988444002,Pernama HO acpabme m. 0988444002,False
1072,КАРАОКЕ CONCERT55HALL ЭТОТВОЯНОЧЬ,KAPAOKE CONCERT5SHALL TOTOHO,False
1073,Аптека  Рубин,AnTEKA Py6NH,False
1074,"Асфальт, Я тебе не по Зубам",ACOANbT. 9TE5E 3y5AM HEno OReDRwneu assnocnoce,False
1075,РЕМОНТ автомобильной дороги по ул.Гаражная в с. Тополево,PEMOHT anroMoSbHoAopo no yn.apsxa B c.Tononeo,False
1076,Капитальный ремонт улицы Мухина,KananbHbIpeMOHT yngubi MyxUHa,False
1077,"Зачем ходить, где ездят? Выбирай велосипед на OZON.ru","3ayeM xouTb,e e? Bulbupai Benocunen Ha OZON.nu",False
1078,20,20,True
1079,АСФАЛЬТ НА ПРОВЕРКУ,40 ACOANbTHADPOBEPKy,False
1080,АТЕЛЬЕ,ATENbE PEMOHT OAEMAN noAroHsa no 中wrype PeCTaBpauTpKoTaa XyAOeCTBeHHaR onKa BbiwNBKa BR3aHNe nOWNB WTOP TKaHW-KapH3bI-Man3 XHMuHCTKa-CTWpNa (495)237-59-98 MbI pa00TaeM:9-21 De3na a s0eg-be,False
1081,SUZUKA CIRCUIT,SUZUKA CIRCUIT,True
1082,девочки 270-06-,AEBOYKN 270-06-≤,False
1083,EA Для вашег,EAL AnABawer 四,False
1084,МЕСТО СДАЕТСЯ 953- 82-2222,MECTOCAAETCA orwumschelarpru 953-482-2222,False
1085,Красноярская клиническая больница 20 им. И.С. Берзона,KpaCHO9pCKa9 KnNHNYeCKay 6onbHNLa N20 WM. W.C. 5ep3OHa,False
1086,ДОБРО пожаловать на ВТОРОЙ ЭТАЖ!,AO5PO OMALJOBAT HA BTOPOM STAK!,False
1087,МАКЕЕВСКАЯ ул.,MAKEEBCKA9 ,False
1088,19 СТОЛЯРНАЯ улица,19 CTOJAPHAR yINUA,False
1089,дальнобой,AANbHO6OM,False
1090,18 улица Старая деревня,18 yJIHua Crapaa JepeBHA tnione 2.2018,False
1091,газелька,TA3EMLRA,False
1092,THE STRAND,THE,False
1093,А что случи - лось с ним В 1938 году?,A4TO  100b CHUM B 19380,False
1094,УЛ. БРАТЬЕВ КАШИРИНЫХ ТОПОЛИНАЯ АЛЛЕЯ,Yn.6PATbEB KAWNPИHbIX TONONNHAT AEA,False
1095,EAGLE TEAM,? EAGLE TE AM,False
1096,HOTEL,HOTEL CORNXA,False
1097,Место для курения,MecTO  KypeHng,False
1098,улица Виталия Скалозубова 37,37,False
1099,ул. Советская  219А,yI. CoBeTCKaq 219A,False
1100,GOS - NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,GOS-NOMER777 M3rOTOBNEHNEHOMEPOB,False
1101,GOS NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,GOSNOMERTT MBROTOBIEHMEHOMIEPOB,False
1102,P,P,True
1103,Свое производство и доставка по всей России ,CBOENIPOM3BOICTBOM JOCTABKA HO BCEM POCCMM,False
1104,Свое производство и доставка по всей России,CBOEIPON3BOICTBO JOCTABKA TO BCEM POCCMM,False
1105,мои документы,goKyMeHTbI MOM 8（4951777-77-7 C313 YOPABAEHME CRYKEL OAHOrOOUHA RENAPTAMEHTA FOPOGCKARPEHRAMAH  CRSPEAKOHCKAR,False
1106,"УЛ. ЭНГЕЛЬСА, 77-А","Yn:3HFEbCA,77-A",False
1107,Цифровой мир,LuOpoBon Mup,False
1108,Цифровой мир,R LuppoBOn Mwp,False
1109,Иль-де-Франс,Hnb-Je-PpaHC,False
1110,ПРОДУКТЫ,nPOAyKTbI PEHOHT  OAEMAO XANGTOEAPI,False
1111,Glossy Go e on,Glossy &Go beauty salon,False
1112,FISHING TOURNAMENT,TOURNAMENT,False
1113,BOUTIQUE,BOUTIQUE,True
1114,zepter INTERNATIONAL,zepter. NTERNATIONAL,False
