index,answer,prediction,correct
772,ПОЧТА РОССИИ,ПОЧТА РОССИИ ДЕНЕЖНЫЕ ПЕРЕВОДЫ roorocor Kodak Форсаж N ONO ANCO AAR,False
773,Способы доставки от Почты России,Способы доставки от Почты России,True
774,ЗАВОЛЖЬЕ,ЗАВОЛЖЬЕ 6a2m2022r.cP№25(14758) Безопасность всем направлениям,False
775,ПОЧТА РОССИИ,ПОЧТА POCCNN,False
776,ПОЧТ РОССИ,ДОЧТИ РОССНИ,False
777,Дерево Добра,Деревo Do6pa,False
778,ПОЧТА БАНК,ПОЧТА BAHK 2 8 CETP WEA НАЗЫГОДНЫХ ДЕНЬИ YCNOX BСЕГДА КОПИТЬ ПОДРУОМ ИТРАТИТЬ ОДНОВРЕМЕННО 8,False
779,ШЫН,,False
780,ПОЧТА РОСИИ,ПОЧТА POCCNN,False
781,А,EHTBWOE TAA DNIANANÉ 2022 В4А0ОСЯ 101 3ЕМК0В,False
782,ТОРОПИСЬ ПОДПИСАТЬСЯ ПО СНИЖЕННЫМ ЦЕНАМ,ТОРОПИСЬ ПОДПИСАТЬСЯ по сниженым ценам,False
783,Объявление в Наша БЕСПЛАТНО!,Объявление B HAA БЕСПЛАТНО!,False
784,Газеты и журналы по подписке,KCO Падгиска онлайи r Mooxaa  Помошь Bome Газеты и журналы по подписке ндт,False
785,100 лет,100 нет,False
786,комсомольская правда,M00N 2009 Комсомопьская ПРАВДА,False
787,ПИСЬМО В РЕДАКЦИЮ,ННСЬМО в РЕДАКЦИЮ ←,False
788,Среднеуральская ВОЛНА,Среднеуральская BOΛHA,False
789,культурный центр Губернский,КУЛЬТУРНЫЙ ЦЕНТР YБЕPHCКИЙ ,False
790,АО ПОЧТА БАНК,ПОЧТА BAHK АО«ПОЧТА БАНК» ДОБРО ПОЖАЛОВАТЫ! 24/7 09:00-18:00 0 09:09-19:00 09:00-19:00 ate E 09:09-19:00 13:00-1499 0 09:08-16:00 09:09-19:00 ВЫХОДНОй,False
791,врач очки,КА BPAY ОЧКИ,False
792,студия EGOкрасоты,СТУДИЯ ЕГОКРАСОТЫ,False
793,ПОДВАЛЪ БРОДЯЧЕЙ СОБАКИ,h ПОДВАЛЬ БРОДЯЧЕИ СОБАКИ,False
794,Городская пекарня ,lpatus ПЕКАРНЯ,False
795,тлен,ТЛЕH,False
796,студия красоты Caprice,студия красоты Саргісе,False
797,КАЛОВСКИ БИЗНЕС-ЦЕНТР,КАЛОВСКИИ БИЗНЕС-ЦЕНТ,False
798,DIJON FAMILY RESTAURANT,DIUON FAMILY RESTAURANT,False
799,УНИВЕРСАМ Лукошко,УНИВЕРСАМ Лукошко,True
800,рекламная мастерская,РЕКЛАМНАЯ MACTERCKA,False
801,DE FLEUR,DEFLEUR,True
802,ОДЕЖДА,,False
803,НОВАЯ МО,HOBaя,False
804,ГиРЛЯНДА СВЕЖИЕ ФЕРМЕРСКИЕ ПРОДУКТЫ,ГПЛЯНДА СВЕЖИЕ ФЕРМЕРСКИЕ ПРОДУКТЫ,False
805,ПРОДУКТЫ,ПРОДУКТЫ,True
806,ЦЕНТР ЭСТЕТИКИ АРИСТОКРАТКА,центрэстетики АРИСТОКРАТКА,True
807,ЛЕДА,HIH НЕДА  ФЕДЕНАЛЬНАЯ CMYXEA ECTE,False
808,ТАН ЖЕН КИТАЙСКАЯ КУХНЯ,ФТАНЖЕНЕ КИТАОСКАЯ КУХНЯ,False
809,OBI,OBI,True
810,Китайский буфет Чифальня,Кuтайский буфет  Цифальня  ТЕОНОЛОГИЯ ATDMHAE ТЕНОЛОПИЯ 64530802 AECA ТОНОЛОГИЯ CMETNA AEMCU www6462080ru ТЕКНОЛОГИЯ АΕΤΑЙCАΔ (ATЕНTНAR www.6468050.u ТЕКНОЛОГИЯ АЕТНИЙ САД ПАТОНТНАЯ www.6468080.ru ПСООЛОГИЯ АЕНИЛСАА 4.6460000.19,False
811,Автозапчасти,Автозапчасти,True
812,At Home,At t Home,False
813,Перекрестись ,оПерэкрестись,False
814,рив гош,РИВ ГОШ Гурмандв,False
815,Mozhajskaya street улица Можайская 39,Можайская 39,False
816,Колумб,Пyрка Korymd,False
817,ст,ICT,False
818,Яркая Реклама,Реклама Яркая,False
819,гейзер,,False
820,Многобелья,,False
821,продукты,ПРОДУТЫ,False
822,АВТОМОЙКА,,False
823,Промсвязьбанк,Промсвязьбанк,True
824,Мираж,Mupak,False
825,ДВЕРИ МИРА,ДВЕРИ МИРА,True
826,Мир шитья ТКАНИ НОТАРИУС 10м,Mup wumba ТKAHИ HOTAPNYC,False
827,миц,МНЛ,False
828,All you need is flowers,All you need is flowers,True
829,CHANEL,CHANEL #6348288,False
830,IANIS CHAMALIDY,IANIS CHAMALIDY,True
831,классный уголок,классный уголок,True
832,60,60,True
833,фрукты продукты,ФРУКТЫ ПРОДУКТЫ,True
834,МаксидоМ,МакскдоМ,False
835,Брандмауэр,Бaнnep Ворая грута рандмауэр MeC,False
836,TECE close to you,TECE close to you 1 СБЫЛИСЬ МЕЧТЫ КАРОДНЫЕ!,False
837,Вандализм - разруши- тельное поведение человека,Вандалзи -разруие- SFAT тельное поведение uerotera E,False
838,БЕЛГОРОД,opo,False
839,ЭТО ТЕЛЕПРОЕКТ ДОМ-2,ЭТО ТЕЛЕПРОЕКТ ДОМ-2 ** И сегодня володя путин ВЫЕЗЖАЕТИЗ ВИП-ДОМИКА Leomleaniseasele,False
840,Василий Шукшин. Кадр из фильма Печки-лавочки,"Василий Шукшин. Кадр из фильма ""Печки-лавочки""",False
841,Иван Васильевич МЕНЯЕТ ПРОФЕССИЮ,МЕНЯЕТ ПРОФЕССИЮ,False
842,Я,_нечка RECOMMEND.RU,False
843,"Алексей исполнял обязанности горничной, мыл полы, колол дрова, топил печи, чистил овощи, ходил на базар и в лавочку.","йистолиял обязан олол дрова, топил печи, чистил о",False
844,"весна,блин!",BесHASNИH,False
845,Я ТЕБЯ МУР МУР,Я ТЕБЯ МYP МYP,False
846,В,B,False
847,ДА ЗДРАВСТВУЕТ наше начальство! САМОЕ ГУМАННОЕ НАЧАЛЬСТВО В МИРЕ!,ДА ЗДРАВСТВУЕТ НАШЕ НАЧАЛЬСТВО! САМОЕ ГУМАННОЕ НАЧАЛЬСТВО В МИРЕ!,True
848,НЕ ПОМНЮ - ЗНАЧИТ НЕ БЫЛО!,HEГ ПОМНЮ 3HA4ИТ HE БЫЛО!,False
849,секс,CEKC ШИСТРУКТОР,False
850,НИ ДЕТЕЙ НИ ЗАБОТ,НИДЕТЕЙ НИ ЗАБОТ Этестара Фуτ6оmka,False
851,ОТДАЮСЬ РАБОТЕ НА 100,ОТДАЮСЬ 10% ПОНЕДЕЛЬНИК РАБОТЕ 25% ВТОРНИК 40%СРЕДА HA100% 20% ЧЕТВЕРГ 5% ПЯТНИЦА,False
852,отличный парень,ОТЛИЧНЫЙ ПАРЕНЬ,True
853,Девичник!,Девичник! (,False
854,Че вылупился будто у меня яйца на бороде!?,будто у меня яйца Че вылупился на бороде!?,False
855,Для меня авторитет мой любимый дед,Для меня аBтОрИтет мой люБимый дед,False
856,обожжжжжаю,0БоЖ*ЖжжAO,False
857,ПАЦАН СКАЗА ПАЦА СДЕЛ,ПАЦАН CKA3A СДЕЛА,False
858,девичник,ДЕВИЧНИК © s-Dream,False
859,сексом дружбу не испортишь,CEKCOM ДРУЖБУ НЕ ИСПОРТИШЬ,False
860,REAL,REA,False
861,без баб,C + BE3 BAB,False
862,ТОЛЬКО-ЧТО УДАЧНО ЖЕНИЛСЯ,ТОЛЬКО-ЧТО УДАЧНО ЖЕНИЛСЯ,True
863,без паники! сейчас всё будет,E DON'T BE3 ПАНИКИ! СЕЙЧАС ВСЁ БЫΔЕТ,False
864,богиня,БОГиня,True
865,ЦАРЬ,ЦАРЬ ШРОСТО ЦАРЬ,False
866,вот так выглядит идеальный мужчина,BOTTAK ВЫГЛЯДИТ ИДЕАЛЬНЫЙ МУЖЧИНА,False
867,ЗАЧЕМ РУГАЕССЯ НАСЯЛЬНИКА?,ЗАЧЕМ РУГАЕССЯ НАСЯЛЬНИКА?,True
868,HELLO,,False
869,"Nah. - Rosa Parks, 1955","Nah. Rosa Parks, 1955",False
870,GIRL,GIRL,True
871,я так думав,1ep po ТАК ДУМАВ ДИНЕСТРИНА Luφ0t,False
872,мама,Snquo MAMA,False
873,ЦИРКЪ,ЦАРНЬ ,False
874,BERRY,BERR,False
875,ШОПИНГ НАЛЕГКЕ, H ШопинГ НАЛЕГКЕ,False
876,allcafe рестораны и гостиницы,allcafe рестораны и гостиницы,True
877,овощи - фрукты,ОВОЩИ-ФРУКТЫ,True
878,индюжина,ИнДЮЖИНа,True
879,Пекарня,Пекарня Свежая Вкусный Boerдa выпечка! хлeб! cBexee!,False
880,М,Motabar,False
881,сбарро,sbarro c6appо ,False
882,HUAWEI,HUAWEI,True
883,МЕБЕЛЬ,МЕБЕЛЬ,True
884,ИТАЛЬЯНСКИЙ OSTERIO MARIO РЕСТОРАН,OSTERIO MARIO,False
885,FINIKO,FINIKO,True
886,Лиговский проспект ,3rax1 11 02 Лиговский проспект,False
887,ЕЖДУНАРОДНАЯ,МЕ ЖДУНАРОДИАЯ ,False
888,KURAGA.AGENCY КРЕАТИВНОЕ АГЕНТСТВО,KURAGA.AGENCY КРЕАТИВНОЕ АГЕНТСТВО,True
889,BeverlyHills DINER,BEVERLYHILS DINER,False
890,библиотека AB IMPERIO журнала,O Teka AB IMPERIO xy p H aπa,False
891,НАЧНИ СВОЙ БИЗНЕС,1@0000 НАЧНИ СВОЙ БИЗНЕС 0 47 0,False
892,НАЧНИ СВОЙ БИЗНЕС,1@0000 НАЧНИ СВОЙ БИ3НЕС WEETM CTOU91O 1  14*C TH HYTYT HYLT,False
893,ВИНО,,False
894,GRAO DE CAFE,GRAG DECARE,False
895,калина молл, КANИHА MASCÓTTE КАЛИH МОЛА ПУШКИНО ND R ПАРК 1D MOM D0N 63O ЛAA  26T ЖATE,False
896,а -Кофе,ЧанзКофе,False
897,не,CIOTTIE HE,False
898,восточный банк,ВОСТОЧНЫЙ БАНК,True
899,МОЙКА,,False
900,Федеральная налоговая служба,Федеральная налоговая служба ФЕДЕРАЛЬНАЯ НАЛОГОВАЯ СПУНБА ГАГАРИНОКОМУРАЙОНУ МОНСМОССИПО СEBACTOПОН Па притзоботy АетностиФд,False
901,BARZINI РЕСТОРАН ИТАЛЬЯНСКОЙ КУХНИ, РЕСТОРАН ИТАЛЬЯНСКОЙКУХНИ,False
902,WC,WC,True
903,ЛИЦЕЙ 17,УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ГОРОДА СТАВРОПОЯ МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ N 17 ГОРОДА СТАВРОПОЛЯ,False
904,230-231,230-231,True
905,here now,here&neve,False
906,HILDING ANDERS,HILDING ANDERS INLONG ANOERS,False
907,СЕМЕЙНОГО,ДИЯ СЕМЕЙНОГО УХОД,False
908,ББР БАНК,55P BAHK,False
909,ПОЛИКЛИНИКА 32,8.88 OKHON2 888 CKHONE1 888 ПОЛИКЛИНИКА 32,False
910,ВЫВЕСКА,,False
911,Курицу вином НЕ поить,BUHOM Курицу nоumb HE,False
912,37,ТАPИАН 37 3ня,False
913,НАВАЛЬНЫ,HABANOM,False
914,юляятеб люблю,ЮЛЯЯТЕБ MHБO,False
915,АВАЛЬНЫЙ,НАВАЛЬНЫЙ,False
916,С новым годом,Счобым родом,False
917,i love you,,False
918,люблю тебя,Λ05Λ10 TESA,False
919,2020 2021,2020 2921,False
920,Merry Christmas,mor s,False
921,LOVE,,False
922,желаем здоровья! мы-вместе,#MЫBMP ЖСЕЛАЕМ ЗДОРОВЬЯ? *#МЫ·ВМЕСТЕ,False
923,Happy New Year,Happy New Yeac,False
924,2022,2022,True
925,ПУТИН-ВОР,ПУТИН-ВОЕ CUOG LSXUG RUEFSIA,False
926,2019 2020 2021 2022,2019 2020 2021 2022,True
927,Merry,,False
928,ШНУР SOS, WHYP SOS  M,False
929,2022 HELLO,2022 HEZLO,False
930,навальный,HABAЛЬHЫM,False
931,НАВАЛЬНЫЙ!,,False
932,SNOW,SNOW,True
933,УБРАТЬ КУЧЮ,nyTИH ПОМОГИ КYЧO УБРАТЬ,False
934,SPRING,,False
935,2020,2020,True
936,ТА ИНГ,,False
937,SALE,SALE,True
938,В ЮНЕСКО,,False
939,SPRING TIME,TIME,False
940,Доброе Утро,Doбpo Ympo,False
941,Bud,,False
942,снегом!,cнеrом!,False
943,С первым снегом!,Gnplan cнeгоM!,False
944,СН ВИК должен быть БЕЛЫЙ!,СНЕ ОВИК должен быть БЕЛЫЙ!,False
945,2019,2019,True
946,Happy new yea,баув,False
947,17 января - Всемирный день снега,17 января - Всемирный день снега,True
948,2017,,False
949,snow,snow,True
950,С новым годом!,СнОвЫм рОДОМ,False
951,URA.RU,КОM ОК 1 URA.RU,False
952,сккрсп,,False
953,SNOW,SNOW,True
954,Пусть Зима будет С НЕЖНОЙ,Пycть СНЕЖНОЙ .,False
955,ПОВЕРХ ЧЬЕЙ-ТО ЛИЧНОСТИ CBCM,ПОВЕРХ ЧЬЕЙ-ТО ЛИЧНОСТИ CBCM,True
956,ЭТОЙ ЗИМОЙ,ЭТОЙЗИМОЙ мы будем пидаться асфальтом..,False
957,ДНР,,False
958,ПОМНИМ...,ПОМНИМ 1941-1945 59RU,False
959,ПЕДО ФИЛ,ПЕДО ФИЛ,True
960,pi,,False
961,С ПЕРВЫМ СНЕГОМ,С ПЕРВЫМ СНЕГОМ,True
962,МЕДСЛУЖБА,МЕДСЛУЖБА,True
963,улан-удэ,УЛАН-УДЭ,True
964,"Музыкальный спектакль ""Сердце на снегу""",Музыкальный спектакль «Сердце на снегу» вроли,False
965,"СВЕЗЛИ ВЕСЬ СНЕГ ГОРОДА НА КРАСНУЮ  ПЛОЩАДЬ. СПАТЬ НЕ ДАЮТ - ДОЛБЯТ  БОРТОМ, ЧТОБЫ  РАЗГРУЗИТЬ  ПРИЛИПШИЙ СНЕГ","evprogen СВЕЗЛИ ВЕСЬ СНЕГ ГОРОДА НА КРАСНУЮ ПЛОЩАДЬ. СПАТЬ НЕ ДАЮТ - ДОЛБЯТ БОРТОМ, ЧТОБЫ 0057 РАЗГРУЗИТЬ ПРИЛИПШИЙ CHEF @SVODKA.24 @SVODKA a TVK6 RU 24 @NEWS NGS24",False
966,GenShin impact,GENSHIN IMPACT,True
967,"СПАСИБО, НАМ ЕЩЕ ОТ ПЕРВОЙ ИКАЕТСЯ.",СПАСИБО MAMEWEOТ МЕРВОЙИКАЕТСЯ,False
968,"ОСТАТЬСЯ ДОМА = СОХРАНИТЬ  ЗДОРОВЬЕ, А МОЖЕТ, И ЖИЗНЬ!","P 101520 ОСТАТЬСЯ ДОМА= СОХРАНИТЬ ЗДОРОВЬЕ, АМОЖЕТ, И ЖИЗНЫ!",False
969,динамо - игры чемпионов ,ИНАМО» -ИГРЫ ЧЕМПИОНОВ A,False
970,ночи защитника отечества ,НОЧИЗАЩИТНИНА OTE4ECTBA,False
971,кубок мэра,GU2 KYБOK MЭPA,False
972,LIVE! ЖИВИ!,ЖИВH,False
973,спасибоврачам,E4USWOMLATAM,False
974,ПРОСТО скоро весна,ПРОСТО cкороесна  Аерсыррея,False
975,С Праздником!,C Праздником!,False
976,БЛАГОТВОРИТЕЛЬНЫЙ ЗАБЕГ,БЛАГОТВОРИТЕЛЬНЫЙ ЗАБЕГ  AACK,False
977,с днем рождения! москва,е—0В U7  ДHЕМ РОЖДЕНИЯ! MOCKBA 00,False
978,5,G 1,False
979,Поздравляем!,Поздрабляом!,False
980,ИНФОРМАЦИОННЫЙ СТЕНД,"ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХДОМОВ ГОРОДАМОСКВЫ ИНФОРМАЦИОННЫИСТЕНД О ПРОВЕДЕНИИ КАПИТАЛЬНОГО РЕМОНТА В МНОГОКВАРТИРНОМ ДОМЕ АДРЕС г. Москва, ул. Судостроительмая, д.27, к.3 ОСНОВНЕДЗАЛРОЕЕДЕНРАЕОТ *Mоод1оpMo ЗAКA34ИK ГЕПоддИК ВИДЫPАБОТ 000-PEMC19. 1m4 10  FAW wd 10000 E p FAW NPOEKTO СРОИПРОВСДЕНИЯРАЕОТ mt HMKCA m ( 029944 C 17997W00 0 8(495)695-64-20 8(495) 223-48-30 (495)777-77-77",False
981,с днем победы!,ДНЕМ ПОБЕДЫ!,False
982,коммунизм,КОММУНИЭМ,False
983,ИВАН ВЕЛИЧКО ВО ВРЕМЯ БОЯ БЫЛ РАНЕН НО СПАС ВСЮГРУППУ ИЗ ГОРЯЩЕГО БТР,Z DPДMYЖECTA ИВАН ВЕЛИЧКО ВО ВРЕМЯ БОЯ БЫЛ РАНЕН НО СПАС ВСЮ ГРУППУ ИЗ ГОРЯЩЕГО БТР,False
984,Экономьте с новой бонусной картой! до 100 оплата покупок бонусами до 5 возврат бонусами,Экономьте с новой бонусной картой! дo 100% оплатапокупокбонусами до 5% возвратбонусами Получите новуо бонуснуло карту в магазнно,False
985,Вся власть Советам!, Вся власть Советам!,True
986,CHOOSE LOSE,,False
987,АМПАХЬШЬ-ШАНА,,False
988,БОЛЬШИЕ,AH Б9ЛЬШИЕ x3 nPRKANE с Xвecтukеn,False
989,Защита прав потребителей,Защита  npaв потребителей,False
990,ПОБЕДИТЕЛИ,ПОБЕДИЇЕЛИ,False
991,СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,Луиджи Батери СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,False
992,РУССКИЙ ЯЗЫК,ДОМАШНИЙРЕПЕТИТОР 3.Розентал M.6.Гanyб PYCCKИM Я3bIK орфоафи ПунЕтуаи,False
993,К Н И Г И  МЕРТВЫХ,ГЛЕHКУК K·H·ИГ·И МЕРТВbХ ХРОНИКИ ЧЕРИОГО ОТРЯДА,False
994,КАН-КУН,АлександрБренер KAH-KYH отчётободном уходе ОТPЫВОК X3 КНИГИ,False
995,Кит на пляже,Kium на плаже lanko Мoдep,False
996,сюрприз для синьорины корицы,Лундкк баглери СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,False
997,каталог славяно-русских рукописных книг из собрания е.е. егорова,TB AECHMU СААВЯНО-РУССКИХРУКОПИСНЫХ КНИГ KATAΛOΓ ИЗСОБРАНИЯЕЕ ЕГОРОБА,False
998,ЛИТЕРАТУРНЫЙ КОНКУРС БЕЛОЙ ВОРОНЫ,БЕЛОЙВОРОНЫ ЛИТЕРАТУРНЫЙ КОНКУРС,False
999,УГОЛОК ПОКУПАТЕЛЯ,УТООКПОКУПАТЕЯ,False
1000,Петр Смычагин Тихий гром,Петр Смычагин Tихий 2pom,False
1001,брайан трейси нет оправданий! сила самодисциплины,БРАЙАH ТРЕЙСИ HET ОПРАВДАНИЙ! CИЛA CAMOДICЦИПЛMHЫ,False
1002,что нам есть с точки зрения химии,нонеуй и недрой и KEHA12E ЧТОНАМЕСТЬ osrioa,False
1003,ВИНОХРАНИТЕЛЬ,ВИНОХРАНИТЕЛЬ,True
1004,Детские книги в круге чтения взрослых,Semckue knuzn в круге чтения 63p0cn6x,False
1005,Кухня и Бар,КухняБар,False
1006,Jolie салон красоты,s,False
1007,то MOTUL агаз,TO MOTUL АГA3И,False
1008,ДЕКАТЛОН,ДЕКАТЛОН EPRESS,False
1009,Салон Кра,Даnон,False
1010,ПРОДУКТОВ,ИАИНПРОДУКТОВ,False
1011,свежее мясо студия красоты,СВЕЖЕЕ МЯСО СтудИя КрасОты,True
1012,PAPA greek,PAPAGREEK,True
1013,Pravilo,Právilo ОЗДОРОВИТЕЛЬНЫЙ МАССАМ,False
1014,Symposium,SrMPOSIUM,False
1015,полиция,ПОЛИЦИЯ,True
1016,БИНБАНК,5НБАHK,False
1017,ДЕКАТЛОН,ДЕКАТЛОН,True
1018,Пекарня Добропек,Добропек Пекарня,False
1019,ELISABETTA FRANCHI,JC  ELISABETTA FRANCHI JC ELISARSTTA FRANCHI,False
1020,ПЕКАРНЯ Добропек,ПЕКАРНЯ Dобропек ,False
1021,WILDBERRIES,WILDBERRIES,True
1022,Е,,False
1023,МЕТИЗЫ,Memи3b,False
1024,МАГНИТ,MA AME,False
1025,полиция,ПОЛИЦИЯ,True
1026,Л'ОКСИТАН,ЛОКСИТАН,False
1027,KazanExpress,KazanExpress,True
1028,СУШИ БАР ШИРЕ ХАРИ,ФYWN BAP WНРЕ KAPИ,False
1029,lady gentleman CITY,lady& gentlemar,False
1030,H M,HM,True
1031,ДОМОВОЙ,ДОМОВОЙ ТОВАРЫ ДЛЯ ДОМА,False
1032,Бахетле  супермаркет домашней еды,taxetre СУПЕРМАРКЕТ ДОМАШНЕЙ ЕДЫ MONGNGUA,False
1033,СТОЛОВКА,CTOЛOBKA,False
1034,РЕМОНТЪ ОДЕЖДЫ,ВЕЛИРНЫЙ S 3s 801OTA СEРЕБРA МОНТЬ СКУПКА ОТОBЛЪHИЕ PEBPO РЕМОНТЬ ОДЕЖДЫ Сорочки,False
1035,вывески,ВЫВЕCК,False
1036,Гармония стиля и движения Автолига,Гармонця стиля Almoura,False
1037,ГАЗПРОМБАНК,ГАЗПРОМБАНК uoz Virtuoz,False
1038,HEADBELLE PHOTOGRAPHY,  /L HEADBELLE PHOTOGRAPHY,False
1039,не сдаваться,НЕ СДАВНТЬСЯ,False
1040,КУПИ АВТОМОБИЛЬ,КYПИ АВТОМОБИЛЬ,False
1041,НЕТ ВОЙНЕ!,HET  ВОЙНЕ!,False
1042,METRO LAST LIGHT,METRO LAST LIGHT ,True
1043,КОНДИЦИОНЕР НЕ ОТКРЫВАТЬ РАБОТАЕТ ОКНО,КОНЛИЦИОНЕР НЕ ОТКРЫВАТЬ РАБОТАЕТ OKHO,False
1044,Нет входа,Нет входа Даромадгох нест Kirish yo'qi,False
1045,METRO EXODUS,MERO EXODUS,False
1046,Finally we have a real man in the whte house. A white man,Finally we have a realmanih the white honse. A white man,False
1047,саларьево,САЛАРЬЕВ,False
1048,"МЕСТА ДЛЯ ТЕХ,КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ",MECTA ХОЧЕТПОЗНА ДRЯΤЕХКТО КОМИТЬСЯ,False
1049,ЛЕНИНА,И ПЕНИНА,False
1050,НАДПИСЬ НА СТАНЦИИ МЕТРО В США ВОСХВАЛЯЕТ МУЖЕСТВО УКРАИНЦЕВ?,KNEW WHAT BRAVERY I THOUCHT НАДПИСЬ НА IS. aND THEN ISaW UKRaINE СТАНЦИИ МЕТРО В США ВОСХВАЛЯЕТ МУЖЕСТВО УКРАИНЦЕВ2et Station ptown & The Bronx,False
1051,ВАМ!,5BAM,False
1052,12,Мо иеуосуа кна Моока Борбоддук,False
1053,"На двух станциях метро Москвы продублировали надписи на фарси и  узбекском языке. В мэрии заявили, что  это сделали для удобства мигрантов","На двух станциях метро Москвы продублировали надписи на фарси и узбекском языке. В мэрии заявили, что это сделали для удобства мигрантов",True
1054,МЕТРО ЛЮБЛИНО РАБОТАЕМ,METPO РАБОТАЕМ ,False
1055,выход в город переход на сокольническую линию 1,ВЫХОД ПЕРЕХОД В ГОРОД HA CОКОЛЬНИЧЕСКУЮ ЛИНИЮ 0,False
1056,wash your HANDS brush your  TEETH BE TIDY  DON'T FORGET to blush,"wash YOUR HANDS, brush rouR TEETH, BE TDY& DON'TFORGET  flush DHGate.com xymy757",False
1057,М Партизанская карта Московского метрополитена,Медведково M Бибирево Бабшкинскае Отрадное Санблово Петровско- Владыкино Ботанический сад Партизанская карта Разумовская Московского метрополитена Ткмирязевская БДНХ Дмитровская Алексеевская Аэропорт Сарбловская Марьнна роща Комсомольская Улица Подбельского Новослободская Белорусская G CK Черкжовская Динамо Проспект Ми Преображенское поле Маяковская Трубная Сокольники Партизанская Переомайскав Цветной бульвар Сухаревс Красносельская Чеховская Семдновская Тверская Тургевевская Измайловская КрасH,False
1058,"МЕСТА ДЛЯ ТЕХ, КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ","MECTA ДЛЯ ТЕХ,КТО ХОЧЕТПОЗНА- КОМИТЬСЯ",False
1059,лаборатория,ΛАБОРАТОРИЯ,False
1060,РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО МАЯКОВСКАЯ,History Lab хроника HD РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО«МАЯКОВСКАЯ» 6ноября 1941 года,False
1061,МОСКВА,PU,False
1062,M,M,True
1063,РЕКЛАМА НА АСФАЛЬТЕ любой сложности,PЕКЛАМА НА АСФАЛЬТЕ любой сложности,False
1064,реклама на асфальте,РЕКЛАМА HA АСФАЛЬТЕ,False
1065,АВТО,(965)2224761 8-953-77-333-70,False
1066,РЕКЛАМА НА АСФАЛЬТЕ,PENAMA НААСФЬТЕ,False
1067,Try,,False
1068,САЛОН ПАРИКМАХЕРСКАЯ,20  GAЛOH 0Q O,False
1069,право на идентичность,ПРАВО НА МАЕНТИЧНОСТЬ H.1,False
1070,ШАУРМА,,False
1071,Реклама на асфальте т. 0988444002,Реклама na асфальте m. 0988444002,False
1072,КАРАОКЕ CONCERT55HALL ЭТОТВОЯНОЧЬ,KAPAOKE CONCERT5SHALL #ЭТОТВОЯНОЧЬ,False
1073,Аптека  Рубин,ΑΠΤΕΚΑ PY6NH,False
1074,"Асфальт, Я тебе не по Зубам","АСФАЛЬТ, ЯТЕБЕ 3yБAM HEПO оей шлеи ьна велосипеде-",False
1075,РЕМОНТ автомобильной дороги по ул.Гаражная в с. Тополево,PEMOHT автомобильной дороги по ул.Гаражная в с. Тополево,False
1076,Капитальный ремонт улицы Мухина,Калитальный ремонт улицы Мухина,False
1077,"Зачем ходить, где ездят? Выбирай велосипед на OZON.ru","Зачем ходить, де ездят? Выбирай велосипед Ha OZON.ru",False
1078,20,20,True
1079,АСФАЛЬТ НА ПРОВЕРКУ,40 АСФАЛЬТ НАПРОВЕРКУ,False
1080,АТЕЛЬЕ,"АТЕЛЬЕ Ремонт одежды Подгонка по фигуре Реставрация трикотажа Художественная штолка Вышивка Вязание ПОШИВ ШТОР Ткани-Карнизы-Жалюзи Химчистка-Стирка (495)237-59-98 Мы работаем: 9""-21"" бе3 0еpрва на обeд-3",False
1081,SUZUKA CIRCUIT,SUZUKA CIRCUIT,True
1082,девочки 270-06-,ДЕВОЧКИ 270-06-,True
1083,EA Для вашег,EA Для вашег 2,False
1084,МЕСТО СДАЕТСЯ 953- 82-2222,МЕСТС СДАЕТСЯ xowmsdhelapry 953-482-2222,False
1085,Красноярская клиническая больница 20 им. И.С. Берзона,Красноярская клиническая больница №20 им. И.С. Берзона,False
1086,ДОБРО пожаловать на ВТОРОЙ ЭТАЖ!,ДОБРО ПОЖАЛОВАТЬ НАВТОРОЙ ЭТАЖ!,True
1087,МАКЕЕВСКАЯ ул.,МКЕЕВСКАЯ У.,False
1088,19 СТОЛЯРНАЯ улица,19 СТОЛЯРНАЯ УНУЦА,False
1089,дальнобой,ДАЛЬНОБОЙ,True
1090,18 улица Старая деревня,18 ynuца Старая деревня 2emione 28apr.2018r.,False
1091,газелька,ТАЗЕЛЬКА,False
1092,THE STRAND,THE,False
1093,А что случи - лось с ним В 1938 году?,A что 9Y44 10C6 CHUM B 1938,False
1094,УЛ. БРАТЬЕВ КАШИРИНЫХ ТОПОЛИНАЯ АЛЛЕЯ,УЛ. БРАТЬЕВ КАШИРИНЫХ ТОПОЛИНАЯ АЛЛЕЯ,True
1095,EAGLE TEAM,8 EAGLE TE AM,False
