index,answer,prediction,correct
2306,отобразить,отобразить V 8 0 X,False
2307,Лосева,   Лoсева,False
2308,Иоанн,,False
2309,"тост
выше.",mocm выше.,False
2310,"Хоменок Акуленко
озаботить
генсовет",ХомеHок Акуленко KMD LD о3a6 CTE b CHOC,False
2311,мило,МНЛО 8 ,False
2312,"кульминационный
жирно задрипанный,", кульминационный *урно задрипанный,False
2313,кизяк, КUЗЯК,False
2314,"Потапчук
mind",Потапчук mind,True
2315,"Панько
Немцов", Панько HeMцоB,False
2316,"импровизатор-
герметически
телеком менуэт-",ИМПРОВИЗАТОР- ГЕРМЕТИЧЕСКИ ТЕЛЕКОМ 1 МЕНЭТ- ,False
2317,деление,деление,True
2318,рожь,рожь,True
2319,"соблазн Лыскова
Усачев insect полынный
подоходный самокопание;
аэропортовский закат,","содлазн Аискова caчeb insect пошынный подоходний самокопание: аэропортовский Sakam,",False
2320,постромка затейливый-,затейливый постромка,False
2321,Таболич,Таболич,True
2322,грация,гпация,False
2323,крем,KPEM 4,False
2324,"исказить
прервать",исказить прервать,True
2325,"Ягодкин  ,
нагнетание",Ягодкин нагнетание,False
2326,9903850087, 9903850087,True
2327,Ирка,Ирка,True
2328,"вскрик
глазной
постель",  BCKPиK глазной постель ,False
2329,"осень
9821025012",осень 9821025012,True
2330,невдомек,,False
2331,"ладить
грамота
Шутько",ладить рпамота Шутько ,False
2332,"ефрейтор 9509205111
аэрофлотовский лорд
Векшин стенание рисовый",eфрейтор 9509205111 аэрофлотовский лорд  Векшин стенание рисовый,False
2333,"пиво расческа издерганный
Гайдучик кыргызский
9355462197 Кисляков",издерганный ПВО pacчeсka Гайдучик КЫРГЫЗСкИй Кисляков 9355462197 ,False
2334,леер,inexpiore  leer Srhm F ,False
2335,вдавливать,вдавливать,True
2336,кузнецкий?,кузнецкий?,True
2337,сайт,САЙТ ,True
2338,"обозреть
надругаться
индонезийский?",обозреть надругаться индонезийский?,True
2339,"Ваня(
цикл
пленка",BaH( ЦИЛ ненка,False
2340,"цоколь
согнутый
реветь", цоколь согнутый реветь,True
2341,"хрипатый
дайджест
звать",хрипатый дайджест звать,True
2342,"шнуровка
чего-то",шнуровка чего-то,True
2343,"бумеранг
чурка)",бумеранg чурка),False
2344,trip,TRIP ,True
2345,"Сахончик
заноза
Дунаева ,",Сахончик заноза AuнaeBa,False
2346,"МХАТ
live",MXAT live ,False
2347,"зубрежка?
Невский",зyбрeжкa? Hevckiy,False
2348,Корягина,Коразниа V,False
2349,"клизма ?
буднично",? клизма буднично,False
2350,9867435447,1,False
2351,Роберт,роберт ,True
2352,"ослепить
отягощать",оcsеnumb отягощать,False
2353,Цыбина,ЛыбиHa,False
2354,"Косова
лошак ;",Koсoвa лошак ,False
2355,Жерко,*epko,False
2356,Сиднев,Сidнeв ,False
2357,"Игнатеня
чуланчик",Игнатеня чуланчик,True
2358,"пальба
брус
поистине
тесаный",нальба 6pyc поистине тесаный,False
2359,Михед, Михед,True
2360,"9833990610
разграбить",9833990610 разграбить,True
2361,Полуянчик,ПоуянчИк,False
2362,"9305439844
ракетка", 9305439844 ракетка,True
2363,"32361
экзот",32361 ЭКЗОТ,True
2364,"обмолвиться(
уставный",обмолвиться( уставный,True
2365,ост 67185,ocm 67185,False
2366,"дума
Тимощук",ДYMA Тимощук,False
2367,назреть,назреть,True
2368,"Касач Альфа-Банк
9625628794
головастый",Касач Альфа-Банк 9625628794 головастый,True
2369,Герман 32970,wwpefecria.com ФепмаH 32970 9 4G1124136 ,False
2370,фуга?,Фyra? 3,False
2371,Габдрахманов Середкина,Габдрахманов Середкина ,True
2372,"Мочалов
чага
боек",Мочалов чага 6oek  MARVEL,False
2373,Голубович,Фолубович,False
2374,"косолапый
нарочитый!",ADORESS DATA N C R X URSUR 5 K 2 M S O O A B JATION косолапый нарочитый,False
2375,даже,даже,True
2376,замруководителя,замруководителя,True
2377,Лихач,Лихач ,True
2378,порваться,Ope,False
2379,хобот,ХОБОТ,True
2380,"44726.
Крот",44726. Kpот ,False
2381,"штат ;
79183",wmam 7918 ,False
2382,шипеть,шипеть,True
2383,Юрьевич!,Юрьевич!,True
2384,слежка,слежка,True
2385,возразить,возразить ,True
2386,собачка,S СOБА4KА,False
2387,"упираться?
Абдрашитов",упираться? Абдрашитов,True
2388,Марченко,Map ,False
2389,кулич,КУЛИЧ,True
2390,слаженность,слаженность,True
2391,"документирование
велик теократический",документирование Белик теократический,False
2392,"грузчик
дисперсия
Гракович-",ФРУЗЧИК ДИСПЕРСИЯ ГРАКОВИЧ-,False
2393,47038,t6s,False
2394,"киселевский
send
Ширяева",киселевский send Ширяева,True
2395,Леша,Леша,True
2396,"электричка,
зэковский","   электричка, ЗЭКОВСКИЙ",True
2397,"until
9403245695", O еU2 4H24 until 9403245695,False
2398,"Селин
Марчик",Seлин MapчиH ,False
2399,"манок
урка", маHок ypka,False
2400,"сладенький пуфик
Рускевич нагибаться",сладенький pufik Рускевич нагибаться,False
2401,Хорошилова,Хорошилова 40 0,False
2402,"синод
западно-сибирский
Леня
9435622099
государственность",СИНОД ЗАПАДНО-СИБИРСКИЙ ЛЕНЯ 9435622099 tg 0 Co ГОСУДАРСТВЕННОСТЬ N 21 GeY th w 38AME,False
2403,"через
водолаз
министр
военный
Алина",через водолаз министр военный Алина ,True
2404,Ладик,Ладик,True
2405,сажа.,сажа.,True
2406,"спешный:
дурь
уголовно
Бредихин",спешныш:  дypb уголовно Бредихин,False
2407,дыбы,дu6ы ,False
2408,"Свешников
кузнецкий Тазетдинов
9811018780", Свешников Тазетдинов кузнецкий 9811018780 H,False
2409,диско,дНКО,False
2410,"ищущий 9651044143
гомосексуалист!",ищущий 9651044143 гомосексуалист!,True
2411,жесточайший,жесточайший,True
2412,Фролов,ФРОЛОв,True
2413,"Павловец
рассуждать
неоглядный
повышать",Павловец рассуждать неоглядный повышать ,True
2414,37741, 37741,True
2415,цель, 4е16,False
2416,"шаманский
9073042834,","шаманский 9073042834,",True
2417,"Бирюков
Хомяк",Бирюков Хомяк,True
2418,концессия,концессия ,True
2419,Рассолько?,рассолько?  ,True
2420,Калюжная,A,False
2421,"Борцова
блокнотик
бикини",БОРцОВа БЛОКНОТИК БИКИНИ,True
2422,Сочи, Сочи ,True
2423,орех,opex,False
2424,двукратно,двукратно,True
2425,усик,YCHK,False
2426,"нераздельный
обложение",нераздельный обложение ,True
2427,Августин участь,Августин участь  ,True
2428,"брюнеточка
реакционер", брюнеточка реакционер,True
2429,"add
Темников",add Темников,True
2430,полет,нолет futhanicSrt Tas MaenTud  8,False
2431,"Вергейчик
закруглить",® Вергейчик 13 закруглить,False
2432,царить,уарить,False
2433,бессвязно,6eccBA3HO,False
2434,штормовой,ШТЭРМОВОЙ ,False
2435,"умный,
кодла",W YM кодла,False
2436,"Каверина
хорда
57407",Каверина хорда 57407,True
2437,"бунтарский
дворня",бунтарский дворня,True
2438,"Можарова,",Можарова,False
2439,"печь
вздуться Шойгу очертить
свидетельский 9571218301
избрать тифлисский
беспричинный Сивая   )",нечь Шойгу вздуться очертить свидет ельский 9571218301 избрать тифлисский беспричинный Сивая,False
2440,31659,Oh MO Ob 31659,False
2441,"несметный неотвязный
Манн бунчук
Фадеева соблазнять.",несметный неотвязный MaHn 6yHчyк Фадеева соблазнять.,False
2442,"10300
13633
Стаин",10300 13633 Стаин,True
2443,Жура,*ypa,False
2444,полишинель,полишинель NTIG,False
2445,"ложность
снижаться
укоризна",ЛОЖНОСТЬ снижаться укоризна   0,False
2446,66303, 66303,True
2447,Рубанов Мартинович,Rubanov Marтinoviчh,False
2448,"вонь
тупо", BОHЬ myno,False
2449,Ахтямова, Ахтямова,True
2450,"РСФСР
71629
стянуть",PCФCP 71629 СТЯНУТЬ,False
2451,"португалец
дурно-",ПОРТУГАЛЕЦ ДYPHO-,False
2452,семенник Чаленко,Чаленко семенник,False
2453,"стащить
четки",стащить четки,True
2454,полночный,полночный,True
2455,сродни,,False
2456,фактурный, фактурный,True
2457,"пауза:
turn",науза: turn,False
2458,Пузан,ПyзаH,False
2459,землячество,MIPNES  ,False
2460,"Пожидаева
Столярова",Пожидаева Столярова,True
2461,"кадка
талант
хлебец
яство.",КАДКА ТАЛАНТ ХЛЕБЕЦ ЯСТВО.,True
2462,"перепродажа однополярный Шуляковская
недоделка подковать
Жила Реброва грампластинка неслучайно",Шуляковская перепродажа однополярный недоделка подковать Жула Реброва грампластинка неслучайно,False
2463,"пемза
гречка
штраф
Ганина",немза рпечка штраф Ганина,False
2464,Урюпин,struye Урюпин Hos robots ,False
2465,бубенчик рассвет,бубeнчик paccвeT,False
2466,ниче,,False
2467,Бударина,Бударина,True
2468,43418,43418 *,False
2469,бобер, бобер ,True
2470,гибкий,Ги6кий  W,False
2471,общительность),,False
2472,"Достанко клеть
зарегистрировать.",Достанко КлЕТЬ зарегистрировать.,True
2473,Чуйков!,Чуйков!,True
2474,плинтус,ннтус IC,False
2475,"Тишкина
Бурдук",ишкина Бyрдук,False
2476,74804-, 74804 ,False
2477,"рьяный
околыш",рьяный ОКОЛЬШ,False
2478,Рафаэль ихтиолог,Рафаэль ихтиолог,True
2479,пипл,numn ,False
2480,"Коряков перестрелка
налоговик тягота
затечь Люся Лещенок
салатница Гречишкин",Коряков перестрелка налоговик тягота Люся затечь Лещенок салатница Гречишкин,False
2481,"скорбь
курение",скорбь курение,True
2482,"почтовик Кокорева
переселиться
подсадной Малюк",почтовик Кокорева неreseliт ЬCA подсадной Малюк,False
2483,юрин,ЮПИH,False
2484,"сиживать
Антошин .",сиживать АHTOШNH,False
2485,Клецко,Клецко,True
2486,взаимно,взаимно ,True
2487,нестройно,нестройно,True
2488,истреблять,,False
2489,Глеб, Глеб ,True
2490,"Шанчук
отдых(",ШАНЧУК отдых(,True
2491,пудовый,пудовый,True
2492,"Бохан Толстых
содержательный",Бохан Толстых содержательный  ,True
2493,сыграть,cb2pamb ILES 61,False
2494,"бакенбарда
ЖКУ проявлять",  бакенбарда ЖКУ проявлять,True
2495,"ситец
тлен",ситец тлен,True
2496,"льгота Мохов
понятный 56844",Мохов льгота WURO ПОНЯТНЫЙ 56844 ,False
2497,"генацвале
9917883936
Лагунова
новоявленный
всенощный",генацвале 9917883936 Лагунова новоявленный всенощный,True
2498,"заталкивать
твин",заталкивать ТБИН,False
2499,задрать,ЗАДРАТЬ ,True
2500,"Зеландия Щурко
Решетников
повиноваться:",Зеландия Лyрко Решетников повиноваться:  ,False
2501,Гуторов,ФyTopoB,False
2502,пробрать,пробрать,True
2503,72648,72648,True
2504,Баранова 9193400286,Баранова 9193400286 ,True
2505,28728,28728,True
2506,песик,несик,False
2507,"уценка
хлыщ
ариец",уценка хлыщ apuec,False
2508,индийский,,False
2509,9727438962, 9727438962,True
2510,паря,", наря",False
2511,"седой
житие
частота)",седой *umue частота),False
2512,63248,63248,True
2513,"road
крап-",road  крап-,True
2514,Кулакова,,False
2515,"Ширшова
княжна",Ширшова княжна,True
2516,конек,KОHЕK,False
2517,"Сущик
данный
не-ет-",Сущик данный nе-еt-,False
2518,"обертон
малышок
пыльник",обертон мальшок ПЫЛЬНИК,False
2519,убить,убить,True
2520,Бородко,NORITH THE FACE БорОдко,False
2521,неофит;,неофит;,True
2522,наци,наци,True
2523,9589904402,9589904402,True
2524,"сталь
писарь
Копоть-",Ra Picked Oke pkAE pasha,False
2525,"мифический
слизь
Эмиль   :",мифический сЛизЬ Эмиль,False
2526,"базилик
мойка
одарять",базилик мойка одарять,True
2527,56976,)) 56976  ) O 11,False
2528,"able
армия
генез",S able армия 2енe3,False
2529,обхват,CITr ,False
2530,лень,ЛЕНЬ ,True
2531,сляб,2 сляб,False
2532,разъезжать,езжать ра3b 1,False
2533,"очертя досочка
score
Овсейчик
молох",14 ОЧЕРТЯ Я ДОСОЧКА SCORE ОВСЕЙЧИК МОЛОХ,False
2534,пава,нава,False
2535,"государыня
скорбь обязать
Колпаков тарарам",зосудариня cкopδь одазать Конахов тарарам,False
2536,благо,благо ,True
2537,"Абсалямов
мильон",Абсалямов МИЛЬОН,True
2538,"Колб
егерь",Колб егерь ,True
2539,"перетряска
статус  ?",перетряска cтaTyc ,False
2540,"полк
башковитый
подсластить",ПОЛК башковитый подсластить,True
2541,"бунчук
оленина настояться",6уHчyк оленина настояться,False
2542,Хмыль НЛО,Хмыль НЛО,True
2543,чево,чево,True
2544,"снятой
много",сНяТОЙ МНОГО,True
2545,fair.,fair.,True
2546,"pull
льстить?",pull льстить?,True
2547,"зябь
консульский
чубук", зябь чy6yk консульский,False
2548,"Вавуло
печаль
Битов",Вавуло печаль Битов ,True
2549,"тамошний
Климкова",тамошний Климкова,True
2550,парусник активно,парусникактионо  X,False
2551,"Скоморохов)
задушить",Скоморохов) задушить,True
2552,умело,UEEN C yмело,False
2553,нокаут 9935916640:,9935916640: нокаут,False
2554,отбор,отбор 0 ω×+ s →6 a ω se 6+ L. 7,False
2555,загалдеть,деть загал,False
2556,"Титов
загранка",LA SOCIALE Tumoe загранка,False
2557,"нонче
Рожок
дрын", нонче Рожок дрын,True
2558,"эгоцентризм
подоходный",- эгоцентризм подоходный,False
2559,списывать,ПсbваТЬ ,False
2560,исповедник,зеоHик ucnoe ,False
2561,югослав,ЮГОСЛАВ,True
2562,сноп,CHOП KYK7128,False
2563,9794219977,HUNDRED PERCENT CHANCE 979421997,False
2564,"несущая
напутать  ;
9325177335
Искандарова",несущая напутать 9325177335 Искандарова,False
2565,сирый,сиpый,False
2566,"олигомерный Марья
девчонка Сойко Шух
Усманов
несколько инженер",олигомерный Марья Сойко Шух девчонка Усманов HECKOΛbKO инженер ,False
2567,"издевка
Чаусов )",издевка ЧaycоB,False
2568,"коммерчески,
33936 цаца
Скуратов
Рено
израилев!","коммерчески, 33936 цаца : Скуратов PeHo израилев!",False
2569,"ВЦИК
наезд",  БЛИК наезд,False
2570,Пауков,науков,False
2571,"уезд
Митрохин
срезаться",uezd Митрохин срезаться,False
2572,"ключица,","ца, H КЛЮ",False
2573,нечего(,нечего( ,True
2574,"вынуть финал
Глушак
хлористый",финал ВЫнУТЬ Глушак хлористый,False
2575,63448,FE  BEa AE M Moe 2 2 erlk 63448  B 177 ,False
2576,"четверик Мухаметдинова
Гирин хохма стильно
Ширшова приснопамятный",четверик Мухаметдинова Гирин хохма стильно Ширшова присногамятный 0,False
2577,"Ганичев
клевета
Реутов
фонарь ,
выдуть",Ганичев клевета Реymов фонарь выдуть,False
2578,9724237560,,False
2579,"9169048712
иль волкодав
страз", 967 9169048712 ИЛЬ Болкодав стра3,False
2580,м-м-м,F 1Y:0,False
2581,Козич?,КОЗИЧ?,True
2582,Гладченко,Гладченко,True
2583,"Фишер,
галогенный разбойник",Фишер BAA галогенный разбойник,False
2584,"филигранный
Греция",филигранный Греция,True
2585,"пряник picture
одурманивать
это ужасно",picture пряник одурманивать это ужасно,False
2586,"селезенка
Степанов",селезенка Степанов,True
2587,"Гайдаш скандалист
возблагодарить
бонна Стройтрест",Гайдаш скандалист возблагодарить Стройтрест бoHнa,False
2588,"эпилептик
керлинг
20922
юркий",эшилептик kерlинg 20922 юркий,False
2589,помпон неоднократно-,ПОМПОН неоднократно-,True
2590,подогнуть Сокольчик Ракитин,Сокольчик Ракитин подогнуть,False
2591,"Поздняк
вытесняться",Поздняк вытесняться ,True
2592,легкомысленный,легиомыслеНЫй ,False
2593,"трубить)
рака
дурдом",трубить) paka дyрдом,False
2594,Зенчик,3eH4uk,False
2595,"свес
Диана", CBec Diana,False
2596,"99259
НКВД
Дали",99259 HKBD Дали,False
2597,"сооружаться
иглоукалывание
Строев",сооружаться иглоукалывание Строев,True
2598,"укореняться
писарь
понижаться",укореняться нucapь нонижаться,False
2599,будочка,будочка,True
2600,"Тулупов
Дедюхин",6  Тылyпов ДедюхиН,False
2601,"Семыкин
стойко
Якунина?",Семыкин стойко Якунина?,True
2602,82606,82606,True
2603,Носов,HocoB 8 otetee ONOO,False
2604,Трегубов,Трегубов ,True
2605,засиять,,False
2606,"ломота
ухудшение", ломота ухудшение,True
2607,описаться,mbCa onuc 11   1   1 1    : :   …          :   ,False
2608,Устинова,Устинова,True
2609,Дергач, Дергач,True
2610,"талый
88444",талыи 88444,False
2611,"противно
Ляхов",противно Ляхов,True
2612,"дефектный
катар",дефектный kаmaр ,False
2613,"мачта левизна
9139812070
слепая-",мачта левизна 9139812070  слепая- ,True
2614,легкоатлет обнажаться.,легкоатлет обнажаться. ,True
2615,"9722402815
Самович",9722402815 Самович V,False
2616,"Юхник доброта
девятнадцатый  )
канонизация
вручить матица )
Казимиров шляхта",Юхник доброта девятнадцатый ) канонизация вручить матица ) Казимиров шляхта,True
2617,насилу,  насилу,True
2618,вымачивать,Вымачивать,True
2619,"бегун
Запольская",C 6eryH Запольская,False
2620,сервис), сеpвис),False
2621,"антураж бисквит рецептура
невидимость пакер тачка
Молчанов Новик Рябцева",6uсквит aHTypaж рецептуpа невидимость накер тачка Молчанов HOBNK Рябцева,False
2622,"9118301130
баснословный",9118301130 БАСНОСЛОВНЫЙ,True
2623,"обрез
стыдливость
Шанина",обрез СТЫДЛИВОСТЬ Шанина,True
2624,погонщик,ИОГОНЩИК,False
2625,сразу,cpa3y ,False
2626,Дедов.,едов.,False
2627,"прошедшее,","прошедшее,",True
2628,Майко,Майко,True
2629,"обалдеть
каторжанин",обалдеть каторжанин,True
2630,"сливки
уличка",СЛИВКИ YЛИЧКА ,False
2631,"марихуана
шифон  ?",марихуана шифон ? ,True
2632,гриф,ФПИФ ,False
2633,Кушнер,Kyшнep AA,False
2634,"безумный
гороховый",безумный гороховый  ,True
2635,correct,= 2 correct,False
2636,поверх,новерх  .. : 1.  1,False
2637,"паралитик
Личко
Моргунова:",паралитик Личко Моргунова:,True
2638,"вколачивать,","вколачивать, 0",False
2639,"апчхи
тимус)
hill", aнyxu mumyc) hill,False
2640,"сырьем
иссякнуть
Сапоненко",сырьем иссякнуть Сашоненко,False
2641,"раздвигать чушка
трудный вдохновить(",раздвигать чушkа трудный ВДОХНОВИТЬ(,False
2642,30390,  30390,True
2643,"page
обаяние
нести
анчоус",page обаяние нести анчоус,True
2644,брехня,6pехня,False
2645,прииск,npuuck,False
2646,ежить,е*ить,False
2647,Яцыно,Яцьно 7 ,False
2648,"Плетнев
Смольский
разрисовать;
оценивающий",Плетнев Смольский разрисовать; оценивающий   ,True
2649,gone,gone,True
2650,жираф,*ураф,False
2651,"пуск,",nyck ,False
2652,"Козак
Басов-",Козак Басов-,True
2653,"гогот протуберанец
9036762207
заалеть спидвей",протуберанец ФОГОТ 9036762207 спидвей заалеть,False
2654,"дагерротип
ступор",дагерротип ступор,True
2655,"минский
нормальность айва", МИНСКИЙ HOPMAJbHOCTb АЙВА,False
2656,тяпка,тяпка,True
2657,Лазарева,Лазарeва,False
2658,"Журова
Базан
статья
МЭРТ
Макей",*урова Базан статья МЭРТ Макей,False
2659,акрил,акрил ,True
2660,шарить),1  0 3 шарить) S 1K,False
2661,"44638
48305.",44638 48305.,True
2662,"пеший;
стук",неший; cтyк,False
2663,"фотка-
борец
пошив",ФОТКА- БОРЕЦ ПОШИВ,True
2664,"дивно доносчик
калужский арбитр
переиграть",ДИВНО ДОНОсЧИК калужский арбитр переиграть,True
2665,67606,TE 67606,False
2666,сота,cota,False
2667,"пшено
наяда",ншено наяда,False
2668,линять,ИНЯТЬ,False
2669,Козаченко,Козаченко,True
2670,дель,дель ,True
2671,"панталык
9179675715",нанталык 9179675715 ,False
2672,"Глебко
зарастать",Глебко зарастать,True
2673,17047,17047 FIRE Ta Lae,False
2674,"наклон
Плетнев
Малкин)",наклон Плетнев Малкин),True
2675,Меньков,MeHbKOB,False
2676,Черный,  Черный,True
2677,78669,78669,True
2678,"Бирило
Кусков
физфак",60.0 ,False
2679,Кохно.,Кохно,False
2680,"догматизм
path",догматизм path ' S,False
2681,Седова,Седова,True
2682,9563363505,9563363505,True
2683,"Ксения многоуважаемый страус!
марал Дина прищурить",Ксения многоуважаемый страус! марал Дина прищурить,True
2684,"тантал
амбиция",тантал амбиция,True
2685,60093-,60093- ,True
2686,"Михаэль
Болотин:",Михаэль Болотин:,True
2687,"простираться
запасной",простираться запасной,True
2688,"Герус
37106
Метла",Фепyc 37106 Метла ,False
2689,"believe(
Нефедьев
покорность",believe( Heфedьev покорность,False
2690,"умывать Цыбуля
шутить
нация
житье
лакейский(",Цыбуля yMbBаTb шутить нация  *утье лакейский(,False
2691,"фавор Вашкевич
rock
Карасик
пиротехнический",Фавоp Вашкевич rock Карасик пиротехнический,False
2692,9796639454,9796639454  00,False
2693,"station
бубновый",station бубновый,True
2694,пластически?,,False
2695,чахнуть,чахнуть,True
2696,"попа
39972",nona 39975,False
2697,"Щуревич
суббота,","Шуревич суббота,",False
2698,"опасный
к.417",опасный K.417,False
2699,глыба,сыба,False
2700,"распухать
Михасев
свыше",РАСПУХАТЬ Михасев СВЫШЕ,True
2701,лучина,SR,False
2702,"затейник
заскрипеть
9481761006
угадать",затейник заскрипеть 9481761006  угадать,True
2703,неяркий,Hеяркий SINGER,False
2704,носик, ,False
2705,биомасса,6иомасса,False
2706,"мякоть
Киселев",МЯКОТЬ Kicelev Ka  7 20,False
2707,"27496
правда",27496 правда,True
2708,9348606426,,False
2709,"9957277488 длить
Коротких кустик
Марфа Рыбинская
Гузенко)",9957277488 длить Коротких KYCTUK Марфа Рыбинская Фy3eHKo),False
2710,"повелевать отвалиться
укачать заснять",повелевать отвалиться укачать заснять  ,True
2711,ларец:,  ларец:,True
2712,"Милютин Мигунов
материальность;",Милютин МигуHов материальность; ,False
2713,логос,ногоС,False
2714,"Травников
73481.
МГИМО
наступать;",Травников 73481. МГИМО наступать,False
2715,ни-ни!, PEVER HI-HИ!,False
2716,wrong,wrong,True
2717,разлад,разлад ,True
2718,хвощ,ХВОЩ,True
2719,Лебедевич сниматься,Лебедевич сниматься,True
2720,"Шупляк)
плотик",1. Шупляк) B ПЛОТИК,False
2721,"смачно
паника;",смачно паника;,True
2722,"октябрьский
Севрюков Дятлов
Хомченко
сморщить
хиромантия",октябрьский Севрюков Дятлов Хомченко сморщить хиромантия,True
2723,веточка,,False
2724,"Симченко
дева",C имченко дева  0,False
2725,сжигать,сжигать  ,True
2726,Леонова,ЛеоHоBa  ',False
2727,Кочанов,Кочанов,True
2728,"уездный,","uездный,",False
2729,"нагорье
краснощекий,
соединенный","нагорье краснощекий, соединенный m  2 S ar 2 2",False
2730,"начмед Герасим
Сысой Стоянов",Ферасим начмед Сысой Стоянов ,False
2731,ребрышко,ребрышко,True
2732,благоприятность,ВЛАПОПРИТНОСТЬ,False
2733,Чиркун,ЧиpкуH,False
2734,нереальный,,False
2735,особенно,особенно ,True
2736,Жарких,WNCIMGOLIE Хари,False
2737,"волшебно никак
пощекотать
кабинетик",волшебно HUKAK пощекотать кабинетик,False
2738,космос,KOCMOC,False
2739,"однополчанин
проходка
уплывать",однополчанин проходка уплывать GUARD TRANING CRD,False
2740,несмышленый изобличить,несмышленый изобличить ,True
2741,"paint
пятый
десница
Севрюк", paint  пятый десница Севрюк ,True
2742,Жабко Митькин,Жабко Митькин,True
2743,усесться 9314966008,9314966008 усесться TRRSE,False
2744,лабаз,набаз,False
2745,"идол
48146
хула ?
Бокий",ИΔОΛ 48146 ? xyλa Бокий,False
2746,диаспора,  12 D 88 221,False
2747,"branch
Тетерина",branch TетериHa  C,False
2748,"обосновать
лихач",обосновать лихач,True
2749,"упорхнуть
деревня
кокс",упорхнуть деревня KOKC  ,False
2750,"грациозно
изголовье",грациозно изголовье,True
2751,Даниил,Даниил  1n- ,False
2752,"клавир Сак
продуктивный
хлопотливый
колосник", Cak клавир  продуктивный хлопотливый КOЛОСНИК,False
2753,Хрущев,Хрущев,True
2754,стоп, . . - . CTOП,False
2755,Бобрик,Бобрик,True
2756,"54732
47188",54732 47188  V W,False
2757,Шишло:,Шишло:,True
2758,"овцеводство
единый
прояснение
гневить",овцеводство единый прояснение гневить R  H,False
2759,"счесться
Алексий между
опус
туфта Кудлач",счесться Алексий между опус туфта Кудлач ,True
2760,рассекать,pacсekать,False
2761,86554,86554 ,True
2762,Зыков,639 H3C 3bK0B,False
2763,"Мендель
осколок",Мендель ОСКОЛОК,True
2764,"посыл
Михин
раба",E ПОСЫЛ Fritten Pict Михин РАБА,False
2765,"winter
анкетный
навряд
остро",PERRYCLLIS winter анкетный навряд ocmpo,False
2766,"артиллерия
Грекова",артиллерия Грекова,True
2767,Брич:,Бpuч:,False
2768,"Сидоров
курортник.", Sidoroв курортник.,False
2769,снедать,снедать,True
2770,"покинуть Капский
сломать Абдулла",Капский покинуть Абдулла сломать,False
2771,простак,простак,True
2772,веха, Bexa ,False
2773,"поручень Коптева
миллиардер
пальмовый",Коптева поручень миллиaрдер пальмовый 258 PUEZL 1ZL,False
2774,лежать, лежать,True
2775,блесна,6nеcHa R,False
2776,крона,BOHA,False
2777,лето,нето  ©,False
2778,брага),6paгa),False
2779,"заказной?
опала
бесчувственный
извиняться",заказной? опала бесчувственный ИЗВИНЯТЬСЯ,True
2780,Чикаго,Чикаго   5,False
2781,Матюшин,Матюшин,True
2782,умно,MHO,False
2783,Кулыба,Кульба,False
2784,"студеный
резервист
ацтек",F  студеный резервист ацтек,False
2785,талмуд, талмуд,True
2786,датчик,   V,False
2787,кварц,кварц ,True
2788,стук,cтуk 1X,False
2789,"шейный
пошловатый",шейный пошловатый,True
2790,"гусар
уход", rycap YXOA,False
2791,"червяк
эпатаж
магний
двурушник
гнать",червяк эпатаж  магний двурушник пнать,False
2792,"женить
сводиться",женить сводиться,True
2793,"Баблевский
Киселев!
приземной",Баблевский Kiselev! приземной,False
2794,хотя, хоma,False
2795,"ефрейтор
отлучить", ефрейтор отлучить,True
2796,10388,  10388,True
2797,"Малинин
9368238420 ниже
Давидович",Малинин 9368238420 ниже Давид ОБИЧ,False
2798,кросс,KPOCC,False
2799,включаться,вKΛ04аMbC9  HS,False
2800,Маров,MapoB,False
2801,"компас манишка
9392790085 Бобр",KOMIACM 9392790085 Бобр ' ,False
2802,пешка,нешка ,False
2803,"скатка
умный",скатка умный,True
2804,"банковский дамка
Иордан бархотка",банковский дамка ,False
2805,сервитут, оервитуТ  ©,False
2806,"малость;
приглушенно
стать Малицкий",МUЛОСТЬ приглушенно Малинкий стамь,False
2807,"завитой
fight
бусы плечо)",завитой fight бусы плечо),True
2808,"наущение певица превозмогать
солженицынский",2 наущение невица превозмогать солженицынский,False
2809,"Дутов
замазка
супчик
куда",Дутов замазка cy n4uk куда,False
2810,"ребус
ломка",pe6yc ломка,False
2811,пенаты!,   ненаты!,False
2812,"лязг
пайка
ожог",ΛЯ3Γ найка ОЖОГ 2499,False
2813,"смотрение
возмужать",F20 SPULER смотрение возмужать,False
2814,"бубновый
шустро
удобный",бубновый шycmpo H удобный LIEUT M,False
2815,"кабаре
подачка
опекун", кабаре подачка 331 опекун ,False
2816,водянистый,ТЫЙ ВОДЯН ,False
2817,Романова соломенный:,Романова соломенный:,True
2818,Изъюров,Изъюров,True
2819,"проповедь
Якубчик остроумие",проповедь Якубчик остроумие,True
2820,обозлиться,OO E MAIDSS ,False
2821,"датский
наплавка",датский  наплавка,True
2822,"просидеть изучить
углеводородный  ;",просидеть изучить углеводородный,False
2823,"Стефан
тупость",Стефан Тупость,True
2824,"Пекун 71434
регулировщик вослед
физик-теоретик
верблюжий светодиод","Пекун 71434 регулировщик вослед физик-теоретик верблюжий светодиод : ""1 : :  ",False
2825,"продразверстка
Старикова!",продразверстка Старикова!,True
2826,примат,Mы пrиmat,False
2827,Шелкович,,False
2828,мстить Ковалевская,Ковалевская МСТИТЬ,False
2829,Артамонов внезапность,41 Артамонов внезапность,False
2830,52358,52358 ,True
