index,answer,prediction,correct
792,студия EGOкрасоты,студИЯ [@ОкРАсОТЫ,False
793,ПОДВАЛЪ БРОДЯЧЕЙ СОБАКИ,ПОДвАХЪ БРОДяЕЙ СОБАки,False
794,Городская пекарня ,{мрйдд; щоаад,False
795,тлен,ТПЕН,False
796,студия красоты Caprice,СтУДиЯ КРАсОТЫ €аршц,False
797,КАЛОВСКИ БИЗНЕС-ЦЕНТР,[ивевекм,False
798,DIJON FAMILY RESTAURANT,[7н зЯши 1,False
799,УНИВЕРСАМ Лукошко,УНИВЕРСАМ (укошко,False
800,рекламная мастерская,"РЕКШ"" [АСНИм",False
801,DE FLEUR,)] ШУ!,False
802,ОДЕЖДА,8 8,False
803,НОВАЯ МО,[о1,False
804,ГиРЛЯНДА СВЕЖИЕ ФЕРМЕРСКИЕ ПРОДУКТЫ,СЕжи ФмаСи: ПЦИ: [ИЛЯМ,False
805,ПРОДУКТЫ,ПРОДУКПЫ,False
806,ЦЕНТР ЭСТЕТИКИ АРИСТОКРАТКА,~И5[8А 'Сенрасемки,False
807,ЛЕДА,щн ШЕдА Поешлсвни,False
808,ТАН ЖЕН КИТАЙСКАЯ КУХНЯ,ЖыНыяе? ~КУЖЯЯ ДПАНЕ ЛФЛЛАФОКАЯ,False
809,OBI,Фв,False
810,Китайский буфет Чифальня,"н=' Китаскийоз Н'ж  ЖифаЖня ""  с ' итиае,  ие€4 "" "" ои Аямия '   Аинл ",False
811,Автозапчасти,Автозапчасти,True
812,At Home,А+ Ноше,False
813,Перекрестись ,оПер=крестись,False
814,рив гош,"Ю: Пгян"" ХОШ",False
815,Mozhajskaya street улица Можайская 39,УАнда Можайская 39 Мот6а_:кауа $-#ц[,False
816,Колумб,'тылъш Колума,False
817,ст,Ст,True
818,Яркая Реклама,Яркая РеКлёМ:,False
819,гейзер,,False
820,Многобелья,@бъ&,False
821,продукты,ПРОДИ,False
822,АВТОМОЙКА,[Ед,False
823,Промсвязьбанк,[Промсвязьбанк,False
824,Мираж,~при%,False
825,ДВЕРИ МИРА,ДВЕРИ МИР^,False
826,Мир шитья ТКАНИ НОТАРИУС 10м, Мч₽  _ья  ТКАНИ| НОТАРИУС лои,False
827,миц,МИЩ,False
828,All you need is flowers,А/| 5$ уоч <@@ф {-ош@<$,False
829,CHANEL,6348288 @НА.@_ )гсо,False
830,IANIS CHAMALIDY,[А)-$   (НАМАЦБ',False
831,классный уголок,[сскы {о^о%,False
832,60,ИПНЕ 60,False
833,фрукты продукты,Ш ФРУКТЫ ПРОДУКТЫ,False
834,МаксидоМ,пямшом,False
835,Брандмауэр,ОбЪишыг б :нер Брандмауа,False
836,TECE close to you,"ТЕСЕЕ созе +0 уоц ""БЫЛ",False
837,Вандализм - разруши- тельное поведение человека,[ч%ч лъ но[ ~~_ [Зол9с ыъд - <ъ~- ф че,False
838,БЕЛГОРОД,"4090,",False
839,ЭТО ТЕЛЕПРОЕКТ ДОМ-2,ЭПОТШ]РОЕКЕДОМ-2 ИНОДШЯВОЛОДЯШЛИН ВЫЕЗЖИЕИЗВШ-ДШШИЮИ,False
840,Василий Шукшин. Кадр из фильма Печки-лавочки,"Василий Шукшин: Кадр из фильма ""Печки-лавочки""",False
841,Иван Васильевич МЕНЯЕТ ПРОФЕССИЮ,ИВЧН ЧСНХёВеси ПРОФеСсИЮ Меняа ,False
842,Я,А_нечка @ЕС_]ЕБ₽,False
843,"Алексей исполнял обязанности горничной, мыл полы, колол дрова, топил печи, чистил овощи, ходил на базар и в лавочку.",шлеЕнииспалюал €тязннссу лаЕничнон папкпыг Еш АнЕи СЦЕшИн 7п/ #атЫР Лмьшни1 [ ргал,False
844,"весна,блин!",Бестсиин,False
845,Я ТЕБЯ МУР МУР,Я ТЕВЛ МУР МУр,False
846,В,1,False
847,ДА ЗДРАВСТВУЕТ наше начальство! САМОЕ ГУМАННОЕ НАЧАЛЬСТВО В МИРЕ!,Дд ЗДРДЕСТЕЧЕТ ННИшегтцытпр САНОЕ ГУМАННОЕ НИЫН,False
848,НЕ ПОМНЮ - ЗНАЧИТ НЕ БЫЛО!,НЕ ПОМНЮ  ЭНАЧИТНЕБЫОЮ,False
849,секс,СЕКС Шуги,False
850,НИ ДЕТЕЙ НИ ЗАБОТ,НИЗАЕОЙ пошара: иа -ка,False
851,ОТДАЮСЬ РАБОТЕ НА 100,10  ПОНЕЛНЬНИК ОМДАЮСЬ 25* ВТОРНИК РБОЕ 403 СРЕДА ш чивент НА 100%1 ПЯШНИША,False
852,отличный парень,ОтАИчНЫй ПАРЕНЬ,False
853,Девичник!,ДеВИЧННК!,False
854,Че вылупился будто у меня яйца на бороде!?,вылупитг Булта КЕИ ш}Ца Барадсе?,False
855,Для меня авторитет мой любимый дед,Дмя менЯ автаРЦтет МоЙ АЮбЫМЫЙ ДеД,False
856,обожжжжжаю,[БРЖАЖЖЖАЮ,False
857,ПАЦАН СКАЗА ПАЦА СДЕЛ,ЖШЮ Щ,False
858,девичник,"ДЕВИЧНИЮ "" """,False
859,сексом дружбу не испортишь,(ЬКСОМ ДРУХБУ ШЕМСЛОРТИШЬ,False
860,REAL,(2,False
861,без баб,БЕЗ БАБ,True
862,ТОЛЬКО-ЧТО УДАЧНО ЖЕНИЛСЯ,ТОМЬЮО:ЧО УМО ЖЕНИК(Я,False
863,без паники! сейчас всё будет,ролс БЕЗ СЕНЧАС ПАНИ&ЧЕ БУЦЕТ,False
864,богиня,БОГИНЯ,True
865,ЦАРЬ,ЦАРК ШРАЕЛГЭШИИГ,False
866,вот так выглядит идеальный мужчина,В0- -АК ВЫГЛЯДИТ ИЛЕАЛЬНЫЙ МУЖЧИНА,False
867,ЗАЧЕМ РУГАЕССЯ НАСЯЛЬНИКА?,ЗАЧЕМ РУГАЕССЯ НАСЯЛЬНИКА?,True
868,HELLO,,False
869,"Nah. - Rosa Parks, 1955",_а^: @о5и Ра*:; 1955,False
870,GIRL,@,False
871,я так думав,{ЦШМВ ~игЁ(4;,False
872,мама,,False
873,ЦИРКЪ,!Ряъ # #ыыхь,False
874,BERRY,ВЁКК,False
875,ШОПИНГ НАЛЕГКЕ,ШОПИНГ НАЛЕПКЕ ,False
876,allcafe рестораны и гостиницы,@Шса€е рестораны и гостиницы,False
877,овощи - фрукты,овощи ФРукТЫ,False
878,индюжина,ИНДЮЖИН,False
879,Пекарня,"""Шекарня Твекав Вкусвы аен] Еънтечкн [Всв |",False
880,М,(ч@ Ъл7 ,False
881,сбарро,[4? (ми,False
882,HUAWEI,НЫАШЕ|,False
883,МЕБЕЛЬ,МЕБЕлЫ,False
884,ИТАЛЬЯНСКИЙ OSTERIO MARIO РЕСТОРАН,мА^Ьянски4 0'[@-О М4Р.О РЕСТОРАН,False
885,FINIKO,['&КО,False
886,Лиговский проспект ,ШраГЫн ПЕаЕГСТ,False
887,ЕЖДУНАРОДНАЯ,зк}О} 'Е ЖДУНАРОЛАЕ,False
888,KURAGA.AGENCY КРЕАТИВНОЕ АГЕНТСТВО,КЫ@^;4 ^ЗЕ)С? КРЕАТИВНОЕ АГЕНТСТВО,False
889,BeverlyHills DINER,..Е₽ @@З,False
890,библиотека AB IMPERIO журнала,[ШИЕКЮ 0 $У (бХолиото 3 *урн? ,False
891,НАЧНИ СВОЙ БИЗНЕС,=5 НАЧНИ СВОЙ БИЗНЕС,False
892,НАЧНИ СВОЙ БИЗНЕС,[со2 НАЧНИ СВОЙ БИЗНЕС ~Раязааонн,False
893,ВИНО,,False
894,GRAO DE CAFE,[М; (@@^' (й,False
895,калина молл,исот ВИ] ~ПП [2 {ана}) {/Ж а6е [.(; ПУШКИНО ПАРК [@Д,False
896,а -Кофе,заннтофе,False
897,не,ПШ#Е !Е {! ГШШШ,False
898,восточный банк,ВОСШЧНЫХ БАНЬ,False
899,МОЙКА,5,False
900,Федеральная налоговая служба,Федеральная налоговая слуЖба ЫЕв МыМиием9и,False
901,BARZINI РЕСТОРАН ИТАЛЬЯНСКОЙ КУХНИ,Ш#ЛШЪ Р ЕСТОР АН ИТАльЯнской КУХНИ,False
902,WC,[(-,False
903,ЛИЦЕЙ 17,ИНМИ: ОБА-ЭЫЫ АЛМЫЕТАЦНИ ПРОД= СШФошя МУНИЦИПАЛЫОЕ АВТОКОННОЕ ОБЩЕОБРАЗОВАТЕЛЬОЕ УЧРЕЛ ДЕНИЕ ЛИЦЕЙ & 17 ГОРОДА СТАЕРОПОЛ?,False
904,230-231,230-231|,False
905,here now,[/ &14@4',False
906,HILDING ANDERS,[а нцыме АЬРН9,False
907,СЕМЕЙНОГО,"УХОД ""СЕМЕЙНОГО УДИЯ",False
908,ББР БАНК,ЭБАРк,False
909,ПОЛИКЛИНИКА 32,ВВВВ [ СМ [Ц ПОЛИКЛИНИКА 32 ОКНО ЕЕВ,False
910,ВЫВЕСКА,ВЫВ;СК,False
911,Курицу вином НЕ поить,ВИНОМ Курицу <оЧшЬ НЕ,False
912,37,37,True
913,НАВАЛЬНЫ,"{Ън8""",False
914,юляятеб люблю,ЯНДыг,False
915,АВАЛЬНЫЙ,НАВААЬНЫ,False
916,С новым годом,,False
917,i love you,1е €  *: 1<? х2 > 7]},False
918,люблю тебя,4+6 3 ^ -О тЕбЯ,False
919,2020 2021,2020,False
920,Merry Christmas,"ФА? 0  """,False
921,LOVE,,False
922,желаем здоровья! мы-вместе," ЭАААЕМ ЗО₽оБА_7 2 4 0488/,, # Ы-ВАЕСТЕ",False
923,Happy New Year,4с9ч {еу Уе (с,False
924,2022,202 2,True
925,ПУТИН-ВОР,Гн-е 21г,False
926,2019 2020 2021 2022,9 2022,False
927,Merry,64 ~7 ( 74,False
928,ШНУР SOS,ш н У ₽ $ 0 $,False
929,2022 HELLO,2022 НЕ< ,False
930,навальный,[#В+4ь6ы7,False
931,НАВАЛЬНЫЙ!,НАРАМЬн^У,False
932,SNOW,';@1,False
933,УБРАТЬ КУЧЮ,П9тИн Помоги УБРАТЬ ХЧЦэ,False
934,SPRING,<е2 16,False
935,2020,2020,True
936,ТА ИНГ,,False
937,SALE,'А1€,False
938,В ЮНЕСКО,~<,False
939,SPRING TIME,"22|М 7 , мЕ",False
940,Доброе Утро,УбеДбр @юрд,False
941,Bud,,False
942,снегом!,снегом:,False
943,С первым снегом!,#еъ(& снегома,False
944,СН ВИК должен быть БЕЛЫЙ!,сНЦ ОВИК допжен быть БЕЛЫЙ!,False
945,2019,2019,True
946,Happy new yea,""""" 42849 Чеф",False
947,17 января - Всемирный день снега,17 янбаря - Всемрныц Яень сне2б,False
948,2017,,False
949,snow,'о,False
950,С новым годом!,#НОВЫМ ТОДОМ,False
951,URA.RU,&@^ @_,False
952,сккрсп,,False
953,SNOW,$&@1),False
954,Пусть Зима будет С НЕЖНОЙ,Пусл @ЖНЙ},False
955,ПОВЕРХ ЧЬЕЙ-ТО ЛИЧНОСТИ CBCM,ПОВЕРМЧЕОЛИНОЧЮ ШИ,False
956,ЭТОЙ ЗИМОЙ,ЭТОИ ЗИМОИ анпаиаПаЛ=я ЯЕшДЛТш,False
957,ДНР,,False
958,ПОМНИМ...,59 [(; ПОМНИМ:: 1945 1941,False
959,ПЕДО ФИЛ,ЗИ^ ПЕАМ,False
960,pi,ри),False
961,С ПЕРВЫМ СНЕГОМ,С ПЕРРЫМ СНЕГОМ,False
962,МЕДСЛУЖБА,МЕДСЛУЖБА,True
963,улан-удэ,ПЛАНУТЭ,False
964,"Музыкальный спектакль ""Сердце на снегу""","Музыкапьный спектакль ""Сердце на снегу"" ро^и",False
965,"СВЕЗЛИ ВЕСЬ СНЕГ ГОРОДА НА КРАСНУЮ  ПЛОЩАДЬ. СПАТЬ НЕ ДАЮТ - ДОЛБЯТ  БОРТОМ, ЧТОБЫ  РАЗГРУЗИТЬ  ПРИЛИПШИЙ СНЕГ","@рго9еп СВЕЗЛИ ВЕСЬ СНЕГ ГОРОДА НА КРАСНУЮ ПЛОЩАДЬ: СПАТЬ НЕ ДАЮТ ДОЛБЯТ БОРТОМ ЧТОБЫ РАЗГРУЗИТЬ ПРИЛИПШИЙ СНЕГ @8ЫО.}А.24 @8УОШ}А 24 @ТУН6_Ы @.ЕШЗ_.6824 8,6,57",False
966,GenShin impact,С# Ян [6;э сав,False
967,"СПАСИБО, НАМ ЕЩЕ ОТ ПЕРВОЙ ИКАЕТСЯ.",#а4; Ярясиьо Ае иеао; ОЕРвсй,False
968,"ОСТАТЬСЯ ДОМА = СОХРАНИТЬ  ЗДОРОВЬЕ, А МОЖЕТ, И ЖИЗНЬ!","Р 1/15,20) ОСТАТЬСя ДОМА СОХРАНИТЬ ЗДОРОВЬЕ; МОЖЕТ , ЖИЗНы пв-воо - 66а-112",False
969,динамо - игры чемпионов ,"~ДЮАЧО""~ ИГРЫ Ч ЕМПИЛКЕВ",False
970,ночи защитника отечества ,ШИЕМИШИ ЧЕНВИ,False
971,кубок мэра,и& КУЕПК ШаР,False
972,LIVE! ЖИВИ!,[.:! [ИВ!,False
973,спасибоврачам, М,False
974,ПРОСТО скоро весна,' 34 ПРОСТО штвгорьсна,False
975,С Праздником!,Праздником:,False
976,БЛАГОТВОРИТЕЛЬНЫЙ ЗАБЕГ,БЛАГОТНЕРИПЕПЬНЬ ? Зае,False
977,с днем рождения! москва,6 ДЫЕМ РОЖДЕМПЯ: МО(В;,False
978,5,,False
979,Поздравляем!,"4,0  я,6 @00367",False
980,ИНФОРМАЦИОННЫЙ СТЕНД,ТОНПШПМПАПЕНЭГОРЕЛОНТА МНОТОСЕАРНРындо>ОВГОРоцнас вы ИНФОРМАЦИОННЫЙ СТЕНД 0 ПРОВЕДЕНИИ КАПИТАЛЬНОГО РЕНОНТА МНОГОКВАРТИРНОМ ДОМЕ #асы Ул Сулостроитолъналадатк 1 316Н159-5  ЛиААяи1рц ешаттт т,False
981,с днем победы!,С ДНЕМ ПОБЕДЫ!,True
982,коммунизм,КОМУИЭМ,False
983,ИВАН ВЕЛИЧКО ВО ВРЕМЯ БОЯ БЫЛ РАНЕН НО СПАС ВСЮГРУППУ ИЗ ГОРЯЩЕГО БТР,ИВАНВЕЛИЧКО [0 ВРЕМЯ БОЯ БЫЛРАНЕН Н0 СПАС ВСЮ ГРУППУИЗГОРЯШЕГО БР,False
984,Экономьте с новой бонусной картой! до 100 оплата покупок бонусами до 5 возврат бонусами,Экономьте с новой бонусной картой! 100% оплата покупок бонусами 5% возврат бонусами Пслянерренюю Бъдиснируаспымаганис,False
985,Вся власть Советам!,Вся власть Советам,False
986,CHOOSE LOSE,6,False
987,АМПАХЬШЬ-ШАНА,,False
988,БОЛЬШИЕ,БЧШ Хиыыо,False
989,Защита прав потребителей,Диншъад Защита прав потрёбителей к,False
990,ПОБЕДИТЕЛИ,ПОБЕДИХЕМИ,False
991,СЮРПРИЗ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,Шипы4н СРПРИВ ДЛЯ СИНЬОРИНЫ КОРИЦЫ,False
992,РУССКИЙ ЯЗЫК,ДПИшЮ НКБЦЫ РУЧКИЙ ЯЫК,False
993,К Н И Г И  МЕРТВЫХ,ГЛЕН КУК К Н ИГ И МЕРТВЫХ,False
994,КАН-КУН,Бшче КАН-КУН памперые ОТРНП 0  Кинм,False
995,Кит на пляже, #а ля^ Шшка Шает [,False
996,сюрприз для синьорины корицы,СРПРИЗ ДЛЯ СИНЬЕРИНЫЯ КСРИЦЫ,False
997,каталог славяно-русских рукописных книг из собрания е.е. егорова,ТЦлшщеяшшми ЕЛЕала ФЕЕаНАГЕГЕТУИАЛЛНТНННЕНН 'а]неиынавЪЕ1,False
998,ЛИТЕРАТУРНЫЙ КОНКУРС БЕЛОЙ ВОРОНЫ,ЛНТЕРАТУРНЫЯ НЕЧК- ЕЕЛоИ 4а] РПНн| т1лзаыПцармнча,False
999,УГОЛОК ПОКУПАТЕЛЯ,иою пошшшыщ,False
1000,Петр Смычагин Тихий гром,Пепрыча:шн 'шхшш ером,False
1001,брайан трейси нет оправданий! сила самодисциплины,ТРЕЙСИ НЕТ) ОПРАВДАНАЙ (И САМОДИСИПЛИНЫ,False
1002,что нам есть с точки зрения химии,ЧТО АМ сть сттчкнамшл хинн,False
1003,ВИНОХРАНИТЕЛЬ,ИНОКРА},False
1004,Детские книги в круге чтения взрослых,Зем ские Инчаи 8 <2уъе ~меци оэксъ),False
1005,Кухня и Бар,[шухня н Бар,False
1006,Jolie салон красоты,красоты = аком ;расота `,False
1007,то MOTUL агаз,1@ ЫПи [ЛЭШ,False
1008,ДЕКАТЛОН,Чт[}Е5Э ШМПЛОН,False
1009,Салон Кра,{ш,False
1010,ПРОДУКТОВ,~зодиктов,False
1011,свежее мясо студия красоты,@ВЕЖЕЕ мясо СТУПИЯ 1780715],False
1012,PAPA greek,Ш# 'КССК,False
1013,Pravilo,Ргаш (здагос,False
1014,Symposium,ХмРозтчм,False
1015,полиция,П 0 л и ц и я,False
1016,БИНБАНК,ЖИНБАНК,False
1017,ДЕКАТЛОН,ДЕКАТЛОН,True
1018,Пекарня Добропек,Шобропею и4и,False
1019,ELISABETTA FRANCHI,яЕ Е.ЗАВЕТТА -@^ СН | яЕ ЕЦ5 ^ ₽ЕТЦА Е?^&СН|,False
1020,ПЕКАРНЯ Добропек,ПЕКАРНЯ ДобрОцек : 1,False
1021,WILDBERRIES,[ШВ@,False
1022,Е,,False
1023,МЕТИЗЫ,мешПзы ~*,False
1024,МАГНИТ,МАГн,False
1025,полиция,Л ИцИ я,False
1026,Л'ОКСИТАН,ЛОКСИТАН,False
1027,KazanExpress,Ка2апБкре$,False
1028,СУШИ БАР ШИРЕ ХАРИ,ЕУШИ=АР [ЫнЕ {АРи,False
1029,lady gentleman CITY,8 9еп';-Щ С 'афу,False
1030,H M,{,False
1031,ДОМОВОЙ,"2.,лж 4эжж",False
1032,Бахетле  супермаркет домашней еды,~их<+е С УП Е ₽ М А ₽ К Е Т Д 0 М А Ш Н Е Й Е д ы,False
1033,СТОЛОВКА,оги 4,False
1034,РЕМОНТЪ ОДЕЖДЫ,7о РЕОШЪ ОДЕЙДЫ Сарочш ЕЛИРНЫЙ Велонь #ш [РП ашл ШШЫ[ РЕБРО,False
1035,вывески,ВЫВЕО],False
1036,Гармония стиля и движения Автолига,ситля имонг+я Я(олк8,False
1037,ГАЗПРОМБАНК,Фм Уй> мФ {оъ} [ЕВШОШЕЮ [о2,False
1038,HEADBELLE PHOTOGRAPHY,"""Д1а [_?тж""; ₽ # 0 Т 0 & ? ^ ₽ #у # Е ^ 0 В Е ! ! Е",False
1039,не сдаваться,#Е ОПВНТЬСЯ,False
1040,КУПИ АВТОМОБИЛЬ,КУПИ ЯВТОМОБИЛЬ,False
1041,НЕТ ВОЙНЕ!,НЕт ВойнЕ,False
1042,METRO LAST LIGHT,Мя[) .^ЗТ 1-@ЯНТ,False
1043,КОНДИЦИОНЕР НЕ ОТКРЫВАТЬ РАБОТАЕТ ОКНО,ЖОНМИЩШШР ШШФтАЦ (#КНЫАТЬ ШКНО),False
1044,Нет входа,"Нет входа Даромадгох нест К1г:} ,о9",False
1045,METRO EXODUS,Мяво ЕХ@ Ш Ш&,False
1046,Finally we have a real man in the whte house. A white man,"+тк у Ф@ [же 'гь4 {я4 '1 ""4й1: "" йии Изи <",False
1047,саларьево,€ АЛА ₽ Ь Е В 0,False
1048,"МЕСТА ДЛЯ ТЕХ,КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ",МЕСТА шлылю ашл,False
1049,ЛЕНИНА,пвниня,False
1050,НАДПИСЬ НА СТАНЦИИ МЕТРО В США ВОСХВАЛЯЕТ МУЖЕСТВО УКРАИНЦЕВ?,ТНПШЕНТ [ИНЕШ ИНаТ [@Я'ЕП? 1 НАДПИСЬ НА анп тНЕ 5:Ш .КП:-&Е СТННЦИИМЕРО В НША ВО(ХВАЛЯЕГ МУЖЕСТВО УКРАИНЩЕВ?ет $+аоп] ашп 8 Тпе Вгопх,False
1051,ВАМ!,0 ЭВАМ,False
1052,12,12 УАндщ Згл-[ 'пяят! Елвашн ЧгоП - Пптгагн: нути-сыр,False
1053,"На двух станциях метро Москвы продублировали надписи на фарси и  узбекском языке. В мэрии заявили, что  это сделали для удобства мигрантов","На двух санциях метро Москвы продублировали надписи на фарси узбекском языке: В мэрии заявили, что это сделали для удобства мигрантов",False
1054,МЕТРО ЛЮБЛИНО РАБОТАЕМ,]н4Ю #ШШ,False
1055,выход в город переход на сокольническую линию 1,В #4 > ВЫхОд [ПЕРЕХОА ТОРОД (ОКОЛЫШ(Э Ш,False
1056,wash your HANDS brush your  TEETH BE TIDY  DON'T FORGET to blush,[МЪЮ {#^Я; ТЕН ВЕЙ& ;О@;ЕГ вомМок Ф [нДа\ш хушу757,False
1057,М Партизанская карта Московского метрополитена,Енс_н - М ГгПалне Гаганнч ггшнн Партизанская карта Маскавскаго метрополитена инчнгяьпгл Ладотлькаго Аъоапоат шцчи ШАгапаоар Лртоорасна0з лолт [нуетчн Совогиима апинннга ₽ Пързомаьаы Смв Тиыутатгг_н9 Беанаасвп 3югътплтагллпата,False
1058,"МЕСТА ДЛЯ ТЕХ, КТО ХОЧЕТ ПОЗНА- КОМИТЬСЯ",МЕСТА Длщ ХОЧЕТЛОЗНА ЖКОМИЛЬСЯ Ко,False
1059,лаборатория,МБОРАОМИ,False
1060,РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО МАЯКОВСКАЯ,"НЬтогу _а} УРрНиЕ РЕЧЬ СТАЛИНА НА СТАНЦИИ МЕТРО КМАЯКОВСКАЯ "" 6 ноября 1941 года",False
1061,МОСКВА,[[,False
1062,M,(,False
1063,РЕКЛАМА НА АСФАЛЬТЕ любой сложности,ПЭЕКЛАА НА АСФАЛЬТЕ любой слОжноск ,False
1064,реклама на асфальте,РЕКЛАМА Нд АС#АЛЬТЕ,False
1065,АВТО,"т9, )ваь 3 шпн=шпп-гъ а",False
1066,РЕКЛАМА НА АСФАЛЬТЕ,Р% МА ЛА А ЛТ1,False
1067,Try,,False
1068,САЛОН ПАРИКМАХЕРСКАЯ,6  2 0 @мФ? 2,False
1069,право на идентичность,'##АВа [АЕНТКЧ:ОС ' - #,False
1070,ШАУРМА,~5>,False
1071,Реклама на асфальте т. 0988444002,Феклалма н асфалыпе 0988444002,False
1072,КАРАОКЕ CONCERT55HALL ЭТОТВОЯНОЧЬ,КАРАОКЕ (ФЮСЕК5БНАЦ #ЭТОТВОЯночы,False
1073,Аптека  Рубин,АПТЕКА РУБИН,True
1074,"Асфальт, Я тебе не по Зубам",АСОААЫ 13 нельсинсца Еддышан шпем] ВуБм ЯнЕ5о,False
1075,РЕМОНТ автомобильной дороги по ул.Гаражная в с. Тополево,РЕМОНТ злитанс Бильнай дарагн па Гашатнян Таполтп,False
1076,Капитальный ремонт улицы Мухина,улицы Мухина рамонт каптальнын,False
1077,"Зачем ходить, где ездят? Выбирай велосипед на OZON.ru",2 1 1,False
1078,20,20,True
1079,АСФАЛЬТ НА ПРОВЕРКУ,АСФАЛЬТ НА ПРОВЕРКУ,True
1080,АТЕЛЬЕ,АТЕЛЬЕ' РенОнт Оделин Подгонпа д0 &ипура Реставрация ТЛИнЕапи ХудОмеПвеннаЯ ШСп Вышивна Вявашне Тцани 9-21  ШТОР ПОШИВ Наркиы-Накп1я [г хинчшка ((495025755*58 [аб0-::м: ,False
1081,SUZUKA CIRCUIT,БЦ=ШКП ЕЮ@ЕЦТ,False
1082,девочки 270-06-,ДЕВОЧКИ 270-06-,True
1083,EA Для вашег,# Для вашег,False
1084,МЕСТО СДАЕТСЯ 953- 82-2222,[ЕСЛ @ДАЕШСЯ омотин 953-482-2222,False
1085,Красноярская клиническая больница 20 им. И.С. Берзона,больрасноярская) клиническая им: ИС: Берзона,False
1086,ДОБРО пожаловать на ВТОРОЙ ЭТАЖ!,#И [5Р Лмимм ТЛМ ВВЮРЙ),False
1087,МАКЕЕВСКАЯ ул.,ИПМЕ[ВШ ч,False
1088,19 СТОЛЯРНАЯ улица,19 СТОЛЯРНАЯ УЛИЦА,True
1089,дальнобой,Енъеъху,False
1090,18 улица Старая деревня,18 улица Старая деревня Аанньск,False
1091,газелька,гнав0у,False
1092,THE STRAND,ТНЕ УП,False
1093,А что случи - лось с ним В 1938 году?,ЧТО СУчи = 4а(ь ним 438 п),False
1094,УЛ. БРАТЬЕВ КАШИРИНЫХ ТОПОЛИНАЯ АЛЛЕЯ,УЛ БРАТЬЕВ КАШИРИНЫХ ТОПОЛИНАЯ АЛЛЕЯ,False
1095,EAGLE TEAM,ЕАС_Е Т Е А м,False
1096,HOTEL,нбт=_,False
1097,Место для курения,Ме с т 0 дл я кур ени я,False
1098,улица Виталия Скалозубова 37,31 Сколозувока . Уалня,False
1099,ул. Советская  219А,у Советская 219А,False
1100,GOS - NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,605-~ОМЕ@777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,False
1101,GOS NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,Езе _Му=К узк жве_аоуЕв,False
1102,P,Р #,False
1103,Свое производство и доставка по всей России ,@вовпРоизводашвом досивкА[вад России,False
1104,Свое производство и доставка по всей России,@овпоизводавом ДССИВ^ 0ва.?са,False
1105,мои документы,9а ЧмЕНТЫ ття,False
1106,"УЛ. ЭНГЕЛЬСА, 77-А",УЛ; ЭНГЕЛЬСА; 77-н,False
1107,Цифровой мир,Цифровой мир,True
1108,Цифровой мир,Цифровой мир,True
1109,Иль-де-Франс,~Франс Шьде,False
1110,ПРОДУКТЫ,пОллиш шача,False
1111,Glossy Go e on,@ & &о са; @^о'зу,False
1112,FISHING TOURNAMENT,#$#;м6 ТОШ;Ы^МЕШТ,False
1113,BOUTIQUE,ВО.Т@@_Е,False
1114,zepter INTERNATIONAL,Гер@ег,False
1115,МЕБЕЛЬ КУХНИ VERONA,ПОМА МЕВЕЛЬА КУХНИ 1ЕК ттвиг 01_,False
1116,КАШЕМИР И ШЕЛК,И ШЕАК КАШЕМИР ,False
1117,PROST! BOISE EST 2015,₽К@т! [О-$Е ЕЗТ 2015,False
1118,SA LE спродажа,Ёв тспродажа 7096,False
1119,ЛЕРУА МЕРЛЕН,ПАИ ЧИиян ^^ ~Р,False
1120,Русская Птица,Исскоя Штица,False
1121,орт,ОР=,False
1122,YVES ROCHE FRANCE,Жоене {в`,False
1123,механика света,МЕХАНИКА @ВЕП^,False
1124,ПОЧТА РОССИИ ПОЧТА БАНК,ШУ&СЙ [ШЕ,False
1125,ГЛОБУС КАНЦТОВАРЫ И ТВОРЧЕСТВО,75 БуЗ КАНЦТОВАРЫ и твОрчЕствО,False
1126,ОХОТНИК,охотник,True
1127,МЕДТЕХНИКА,,False
1128,А,петгтп = ~пл ,False
1129,GET TROUBLE KELLY LINK,#ич4 Бчп 5гь;лыа [нч} тА #дыягпилпи пт ч 1И]ап|141 '(е ТОИЁ Ц^К К;?,False
1130,СОВРЕМЕННЫЙ РУССКИЙ ЯЗЫК ЛЕКСИКОЛОГИЯ. ФРАЗЕОЛОГИЯ,1ШЦ1 ш!+лодан (ОВРЕМЕННЫЙ РУССКИ] ЯЗЫК ЛЕКСИЮОЛОПНЯ; ФРЗЕОЛОПЯ 1 П € 0 ! ;,False
1131,AUTUMN COVER,А.ТИМЫ сУБа,False
1132,Книга Пожеланий,Жн2( Полселнцй,False
1133,Daisy Jones THE SIX,"'о= 'е""п= д 1а = 'пв )а&; Фоп@' & ТНЕ $х ~Ршдаш6 Еъоазв ""Епт лга 10₽]  ""лл5 озчеша ТА?ЦО} #ЕП< $ К#@",False
1134,лунный ветер Евгения Сафонова,~8ул; & Ш-~ ЛУННЫЙ ВЕ 1ЕР Евгения Сафонова,False
